"zone.x","state.x","lga.x","sector.x","ea.x","hhid","indiv","s1q4a","s1q2","s1q3","s1q3_os","s1q4","s1q5a","s1q5b","s1q6_day","s1q6_month","s1q6_year","s1q8a","s1q8b","s1q8c","s1q7","s1q11","s1q12_1","s1q12_2","s1q12_3","s1q12_4","s1q13a_1","s1q13a_2","s1q13a_3","s1q13a_4","s1q13b","s1q13c","s1q13","s1q15","s1q16","s1q16_os","s1q17","s1q17_os","s1q18","s1q19","s1q20","s1q21","s1q22","s1q22_oth","s1q23","s1q24","s1q25","s1q26","s1q27","s1q27_os","s1q28","s1q28_os","s1q29","s1q30","s1q31d","s1q31","s1q31b","s1q32","s1q33","zone.y","state.y","lga.y","sector.y","ea.y","s2aq2","s2aq3","s2aq4","s2aq5","s2aq6","s2aq7","s2aq7b","s2aq8","s2aq9","s2aq10","s2aq10b","s2aq13a","s2aq13b","s2aq13c","s2aq13","s2aq14","s2aq14b","s2aq15","s2aq16","s2aq17","s2aq17b","s2aq18","s2aq19","s2aq20","s2aq21","s2aq22","s2aq22b","s2aq23","s2aq23bt","s2aq23aa","s2aq23ab","s2aq23ac","s2aq23ad","s2aq23ae","s2aq23bg","s2aq23bh","s2aq23bi","s2aq23bj","s2aq23bf","s2aq23bk","s2aq23bl","s2aq23bm","s2aq23bn","s2aq23bo","s2aq23bp","s2aq23bq","s2aq23br","s2aq23bs","s2aq24","s2aq25","s2aq26","s2aq26b","s2aq27","niveau_educ","groupe_age","niveau_educ_num"
4,14,1406,2,1002,149086,1,1,1,1,"",67,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1987,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1406,2,1002,1,1,NA,1,1,NA,"",6,14,1,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Aucun","60+",1
4,14,1406,2,1002,149086,2,1,2,2,"",52,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,1987,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,1,0,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1406,2,1002,1,2,1,1,1,NA,"",6,0,1,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","46-60",1
4,14,1406,2,1002,149088,2,1,1,3,"",45,NA,NA,NA,NA,NA,12,1,1,1,1,3,NA,NA,NA,1997,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",2,NA,2,-9,1,"",1,-999999999,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1406,2,1002,1,1,NA,1,1,NA,"",6,16,2,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","31-45",2
4,14,1406,2,1002,149088,3,1,2,14,"DAUGHTER IN LAW",38,NA,NA,NA,NA,1980,12,1,1,1,1,2,NA,NA,NA,1997,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",2,NA,2,0,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1406,2,1002,1,1,NA,1,1,NA,"",6,16,2,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","31-45",2
4,14,1406,2,1002,149088,4,1,1,6,"",18,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",1,2,NA,NA,NA,"",1,3,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1406,2,1002,1,2,2,1,1,NA,"",4,25,5,"",1,26,2,1,NA,"",25,2,5,"",4,2,NA,NA,NA,"",1,NA,0,0,0,0,2400,10700,900,0,0,0,0,0,0,0,2500,0,0,0,0,4,NA,NA,"",NA,"Junior Secondary","18-30",3
4,14,1406,2,1002,149089,1,1,2,1,"",61,NA,NA,NA,NA,NA,12,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1406,2,1002,1,2,3,2,1,NA,"",20,11,1,"",2,NA,NA,2,4,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Aucun","60+",1
4,14,1406,2,1002,149089,2,1,2,3,"",30,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",2,NA,2,0,1,"",1,1,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1406,2,1002,1,2,3,2,1,NA,"",8,16,2,"",2,NA,NA,2,10,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","18-30",2
4,14,1406,2,1002,149089,3,1,2,3,"",30,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1406,2,1002,1,1,NA,1,1,NA,"",6,26,6,"",2,NA,NA,2,10,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,26,1,"",1,"Senior Secondary","18-30",4
4,14,1406,2,1002,149090,1,1,2,1,"",68,NA,NA,NA,NA,NA,12,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1406,2,1002,1,1,NA,2,1,NA,"",8,16,2,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","60+",2
4,14,1406,2,1002,149090,2,1,1,3,"",40,NA,NA,NA,NA,NA,12,1,1,1,1,3,NA,NA,NA,2007,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",2,NA,2,0,1,"",1,1,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1406,2,1002,1,2,3,2,1,NA,"",8,23,5,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Junior Secondary","31-45",3
4,14,1406,2,1002,149090,3,1,2,9,"",25,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2007,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",2,NA,2,16,4,"",2,NA,1,16,4,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1406,2,1002,1,1,NA,1,1,NA,"",5,321,41,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Tertiaire","18-30",5
4,14,1406,2,1002,149091,1,1,2,1,"",36,NA,NA,NA,NA,NA,12,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1406,2,1002,1,2,2,1,1,NA,"",8,16,2,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","31-45",2
4,14,1406,2,1002,149094,1,1,1,1,"",42,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2011,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1406,2,1002,1,2,2,1,1,NA,"",3,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","31-45",4
4,14,1406,2,1002,149094,2,1,2,2,"",32,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2011,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1406,2,1002,1,1,NA,1,1,NA,"",4,24,5,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Junior Secondary","31-45",3
4,14,1406,2,1002,149096,1,1,1,1,"",54,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2009,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,0,14,"Haberlist",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1406,2,1002,1,1,NA,1,1,NA,"",11,16,2,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,1,"",1,"Primaire","46-60",2
4,14,1406,2,1002,149096,2,1,2,2,"",31,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2009,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,1,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1406,2,1002,1,1,NA,2,1,NA,"",6,14,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Aucun","31-45",1
4,14,1411,2,836,149099,1,1,1,1,"",68,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1978,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,-9,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,836,1,1,NA,1,1,NA,"",6,16,2,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","60+",2
4,14,1411,2,836,149099,2,1,2,2,"",55,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,1978,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,836,1,1,NA,2,1,NA,"",6,13,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Aucun","46-60",1
4,14,1411,2,836,149101,1,1,1,1,"",50,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1993,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,836,1,1,NA,1,1,NA,"",6,16,2,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,1,"",2,"Primaire","46-60",2
4,14,1411,2,836,149101,2,1,2,2,"",43,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,1993,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,0,10,"",2,NA,1,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,836,1,2,1,2,1,NA,"",6,16,2,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,1,"",5,"Primaire","31-45",2
4,14,1411,2,836,149102,1,1,1,1,"",41,NA,NA,NA,NA,1978,12,1,1,1,1,2,NA,NA,NA,2004,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,836,1,1,NA,1,1,NA,"",6,16,2,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","31-45",2
4,14,1411,2,836,149102,2,1,2,2,"",34,NA,NA,NA,NA,1984,12,1,1,1,1,1,NA,NA,NA,2004,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,16,1,"",2,NA,1,13,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,836,1,1,NA,1,1,NA,"",4,23,5,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Junior Secondary","31-45",3
4,14,1411,2,836,149105,2,1,1,3,"",19,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",2,NA,2,0,1,"",1,1,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,836,1,1,NA,1,1,NA,"",3,23,5,"",1,24,2,1,NA,"",23,2,2,"",5,2,NA,NA,NA,"",2,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Junior Secondary","18-30",3
4,14,1411,2,836,149107,1,1,1,1,"",45,NA,NA,NA,NA,NA,12,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,1,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,836,1,1,NA,1,1,NA,"",10,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","31-45",4
4,14,1411,2,1414,149109,2,1,2,2,"",50,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,1988,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,1414,1,2,3,1,1,NA,"",6,16,2,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","46-60",2
4,14,1411,2,1414,149110,1,1,1,1,"",75,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1958,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,1414,1,1,NA,1,1,NA,"",6,11,1,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Aucun","60+",1
4,14,1411,2,1414,149110,2,1,2,2,"",70,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,1963,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,1414,1,1,NA,1,1,NA,"",6,12,1,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Aucun","60+",1
4,14,1411,2,1414,149110,3,1,2,6,"",21,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",2,NA,1,16,8,"",2,NA,2,26,8,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,1414,1,2,1,1,1,NA,"",4,26,6,"",2,NA,NA,2,2,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
4,14,1411,2,1414,149110,4,1,2,6,"",18,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",2,NA,1,16,8,"",2,NA,1,26,8,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,1414,1,2,1,1,1,NA,"",3,25,5,"",1,26,2,1,NA,"",25,2,2,"",2,2,NA,NA,NA,"",1,NA,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,4000,0,0,0,0,4,NA,NA,"",NA,"Junior Secondary","18-30",3
4,14,1411,2,1414,149111,2,1,2,6,"",18,NA,NA,NA,NA,2000,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",2,NA,2,0,7,"",2,NA,1,16,8,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,1414,1,1,NA,1,1,NA,"",4,25,5,"",1,26,2,1,NA,"",25,2,2,"",2,2,NA,NA,NA,"",1,NA,0,0,0,690,800,3450,500,500,0,0,0,0,0,0,4700,0,0,0,0,1,11,1,"",1,"Junior Secondary","18-30",3
4,14,1411,2,1414,149114,1,1,1,1,"",26,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2015,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,1,0,1,"",2,NA,1,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,1414,1,2,2,1,1,NA,"",4,26,6,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
4,14,1411,2,1414,149114,2,1,2,2,"",21,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2015,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,1,26,1,"",2,NA,2,26,11,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,1414,1,1,NA,1,1,NA,"",4,16,2,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,1,"",1,"Primaire","18-30",2
4,14,1411,2,1414,149115,2,1,1,3,"",28,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,1414,1,2,1,1,1,NA,"",4,26,6,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
4,14,1411,2,1414,149116,1,1,1,1,"",54,NA,NA,NA,NA,NA,12,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,1414,1,2,3,1,1,NA,"",8,31,8,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Tertiaire","46-60",5
4,14,1411,2,1414,149119,1,1,2,2,"",25,NA,NA,NA,NA,NA,12,1,1,1,1,7,NA,NA,NA,2006,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,1,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,1414,1,1,NA,2,1,NA,"",8,22,2,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","18-30",2
4,14,1411,2,1414,149119,7,1,1,1,"",32,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2006,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,1414,1,1,NA,1,1,NA,"",10,16,2,"",2,NA,NA,2,4,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","31-45",2
4,14,1411,2,1414,149120,1,1,2,2,"",35,NA,NA,NA,NA,NA,12,1,1,1,1,7,NA,NA,NA,2005,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,1414,1,1,NA,1,1,NA,"",6,23,5,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Junior Secondary","31-45",3
4,14,1411,2,1414,149120,7,1,1,1,"",39,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2005,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1411,2,1414,1,1,NA,2,1,NA,"",10,16,2,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","31-45",2
4,14,1416,2,1134,149122,1,1,1,1,"",64,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1978,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1416,2,1134,1,1,NA,1,1,NA,"",8,15,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Aucun","60+",1
4,14,1416,2,1134,149122,2,1,2,2,"",56,NA,NA,NA,NA,1962,12,1,1,1,1,1,NA,NA,NA,1978,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1416,2,1134,1,2,1,1,1,NA,"",7,16,2,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","46-60",2
4,14,1416,2,1134,149123,1,1,1,1,"",58,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1991,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,2,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1416,2,1134,1,1,NA,1,1,NA,"",7,16,2,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","46-60",2
4,14,1416,2,1134,149123,2,1,2,2,"",47,NA,NA,NA,NA,1971,12,1,1,1,1,1,NA,NA,NA,1991,NA,NA,NA,2,NA,1,NA,NA,"",1,"",2,NA,2,0,1,"",2,NA,1,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,4,14,1416,2,1134,1,1,NA,1,1,NA,"",6,16,2,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","46-60",2
