"identifiant_menage","nb_parcelles","nb_parcelles_valides","superficie_totale_ha","poids_menage","etat","region","zone_residence","log1p_tot_ha"
59180,4,4,0.7425,4771.48876953125,"Bauchi","North East","Rural",0.555320863652542
59182,5,5,1.896,1976.04650878906,"Bauchi","North East","Rural",1.06333047452347
59184,3,3,1.28,1976.04650878906,"Bauchi","North East","Rural",0.824175442966349
59185,3,3,3.072,1976.04650878906,"Bauchi","North East","Rural",1.40413427924822
59186,5,5,1.901087,1976.04650878906,"Bauchi","North East","Rural",1.06508549434832
59187,2,2,0.27,1976.04650878906,"Bauchi","North East","Rural",0.2390169004705
59188,3,3,0.684686,1976.04650878906,"Bauchi","North East","Rural",0.521579196290611
59189,5,5,3.871872,1976.04650878906,"Bauchi","North East","Rural",1.58347825748447
59190,5,5,2.681244,1976.04650878906,"Bauchi","North East","Rural",1.30325073853528
59191,6,6,4.688116,1976.04650878906,"Bauchi","North East","Rural",1.73837908610452
59192,3,3,0.584686,1976.04650878906,"Bauchi","North East","Rural",0.460386280447889
59212,3,3,0.549,3627.626953125,"Bauchi","North East","Rural",0.437609561434732
59214,1,1,0.4,2324.1298828125,"Bauchi","North East","Rural",0.336472236621213
60001,1,0,NA,3306.82885742188,"Bayelsa","South South","Rural",NA
60002,2,2,0.1085,3306.82885742188,"Bayelsa","South South","Rural",0.103007750074229
60004,2,2,0.085,3306.82885742188,"Bayelsa","South South","Rural",0.0815799869924229
60005,2,2,0.054,3306.82885742188,"Bayelsa","South South","Rural",0.0525924501191706
60006,2,2,0.046,3306.82885742188,"Bayelsa","South South","Rural",0.0449733656427312
60008,1,0,NA,3306.82885742188,"Bayelsa","South South","Rural",NA
60009,1,1,0.128,3306.82885742188,"Bayelsa","South South","Rural",0.120446153075867
60010,2,2,0.0733,3306.82885742188,"Bayelsa","South South","Rural",0.0707380145053417
60031,1,0,NA,3164.28173828125,"Bayelsa","South South","Rural",NA
60032,1,1,0.018,3164.28173828125,"Bayelsa","South South","Urbain",0.017839918128331
60033,2,2,0.045,3164.28173828125,"Bayelsa","South South","Urbain",0.0440168854167743
60034,2,2,0.146,3164.28173828125,"Bayelsa","South South","Rural",0.136277618292548
60035,3,3,0.145,3164.28173828125,"Bayelsa","South South","Rural",0.135404637006203
60037,4,4,0.334,3164.28173828125,"Bayelsa","South South","Rural",0.288181947493432
60038,3,3,0.186,3164.28173828125,"Bayelsa","South South","Rural",0.170586300575534
60039,5,5,0.0835,3164.28173828125,"Bayelsa","South South","Rural",0.0801965419942767
60040,4,4,4.05596,3164.28173828125,"Bayelsa","South South","Rural",1.62056774542086
60041,3,3,0.185,6936.97119140625,"Bayelsa","South South","Rural",0.169742774587094
60042,1,1,0.01,6936.97119140625,"Bayelsa","South South","Rural",0.00995033085316808
60043,1,0,NA,6936.97119140625,"Bayelsa","South South","Rural",NA
60044,1,1,0.025,6936.97119140625,"Bayelsa","South South","Rural",0.0246926125903715
60045,2,2,0.055,6936.97119140625,"Bayelsa","South South","Rural",0.0535407669280298
60047,1,0,NA,6936.97119140625,"Bayelsa","South South","Rural",NA
60048,1,0,NA,6936.97119140625,"Bayelsa","South South","Rural",NA
60049,1,0,NA,6936.97119140625,"Bayelsa","South South","Rural",NA
60050,1,1,0.015,6936.97119140625,"Bayelsa","South South","Rural",0.0148886124937507
60051,3,3,2.03543,2328.62182617188,"Bayelsa","South South","Rural",1.11035309487113
60052,1,1,0.0405,2328.62182617188,"Bayelsa","South South","Rural",0.0397013668515521
60053,8,8,0.27365,2328.62182617188,"Akwa Ibom","South South","Rural",0.241886794131345
60054,2,2,0.13,2328.62182617188,"Akwa Ibom","South South","Rural",0.122217632724249
60055,2,2,0.055,2328.62182617188,"Bayelsa","South South","Rural",0.0535407669280298
60056,1,1,0.05,2328.62182617188,"Bayelsa","South South","Rural",0.048790164169432
60057,2,2,1.7806184,2328.62182617188,"Bayelsa","South South","Rural",1.02267334900826
60058,2,2,0.055,2328.62182617188,"Bayelsa","South South","Rural",0.0535407669280298
60059,1,1,0.25,2328.62182617188,"Bayelsa","South South","Rural",0.22314355131421
60060,1,0,NA,2328.62182617188,"Bayelsa","South South","Urbain",NA
69001,1,1,0.015,2197.1982421875,"Bayelsa","South South","Rural",0.0148886124937507
69004,1,1,0.012,2197.1982421875,"Bayelsa","South South","Rural",0.0119285708652738
69005,1,0,NA,2197.1982421875,"Bayelsa","South South","Rural",NA
69006,1,0,NA,2197.1982421875,"Bayelsa","South South","Rural",NA
69007,1,0,NA,2197.1982421875,"Bayelsa","South South","Rural",NA
69009,1,0,NA,2197.1982421875,"Bayelsa","South South","Rural",NA
69010,1,0,NA,2197.1982421875,"Bayelsa","South South","Rural",NA
69012,1,1,0.01,2197.1982421875,"Bayelsa","South South","Rural",0.00995033085316808
69013,1,0,NA,3745.60693359375,"Bayelsa","South South","Urbain",NA
69014,1,0,NA,3745.60693359375,"Lagos","North Central","Urbain",NA
69016,1,0,NA,3745.60693359375,"Bayelsa","South South","Urbain",NA
69017,1,0,NA,3745.60693359375,"Bayelsa","South South","Urbain",NA
69020,1,0,NA,3745.60693359375,"Bayelsa","South South","Urbain",NA
69021,1,1,0.0025,3745.60693359375,"Bayelsa","South South","Urbain",0.0024968801985872
69022,1,1,0.003,3745.60693359375,"Bayelsa","South South","Urbain",0.00299550897979848
69023,1,0,NA,3745.60693359375,"Bayelsa","South South","Urbain",NA
69025,3,3,0.208,13427.7958984375,"Bayelsa","South South","Rural",0.188966099512623
69026,3,3,0.585,13427.7958984375,"Bayelsa","South South","Rural",0.460584407329244
69027,2,2,0.206,13427.7958984375,"Bayelsa","South South","Rural",0.187309098304994
69028,3,3,0.287343,13427.7958984375,"Bayelsa","South South","Rural",0.252580404372682
69029,8,8,0.3517,13427.7958984375,"Bayelsa","South South","Rural",0.301363059507645
69030,5,5,0.2291,13427.7958984375,"Bayelsa","South South","Rural",0.206282194238798
69031,3,3,0.556686,13427.7958984375,"Bayelsa","South South","Rural",0.442559202635787
69033,2,2,0.06,13427.7958984375,"Bayelsa","South South","Rural",0.0582689081239758
69034,2,2,0.0728,13427.7958984375,"Bayelsa","South South","Rural",0.0702720529853317
69036,2,2,0.109,13427.7958984375,"Bayelsa","South South","Rural",0.10345870836823
69037,9,9,0.3435,28094.619140625,"Bayelsa","South South","Rural",0.295278149073409
69038,8,8,0.2107,28094.619140625,"Bayelsa","South South","Rural",0.191198704731558
69040,1,1,0.02,28094.619140625,"Bayelsa","South South","Rural",0.0198026272961797
69041,1,1,0.0026,28094.619140625,"Bayelsa","South South","Rural",0.00259662584726598
69042,4,4,0.455,28094.619140625,"Bayelsa","South South","Rural",0.375005900623456
69043,1,1,0.065,28094.619140625,"Bayelsa","South South","Rural",0.0629747991613884
69045,6,6,0.13595,28094.619140625,"Bayelsa","South South","Rural",0.127469305245804
69046,4,4,0.7402,28094.619140625,"Bayelsa","South South","Rural",0.554000049149787
69047,3,3,0.16082,28094.619140625,"Bayelsa","South South","Rural",0.149126651936314
69048,6,6,0.8656,28094.619140625,"Bayelsa","South South","Rural",0.623582717174036
69049,2,2,0.03,2197.1982421875,"Bayelsa","South South","Rural",0.0295588022415444
69050,1,0,NA,2197.1982421875,"Bayelsa","South South","Rural",NA
69051,1,1,0.03,3745.60693359375,"Bayelsa","South South","Urbain",0.0295588022415444
69052,1,0,NA,3745.60693359375,"Bayelsa","South South","Urbain",NA
70011,3,3,1.116,3572.44580078125,"Benue","North Central","Rural",0.749527513996053
70012,3,3,2.778,3572.44580078125,"Benue","North Central","Rural",1.32919476907932
70013,4,4,1.994686,3572.44580078125,"Benue","North Central","Rural",1.09683938466883
70015,5,5,1.174,3572.44580078125,"Benue","North Central","Rural",0.776568788699018
70016,5,5,1.0712,3572.44580078125,"Benue","North Central","Rural",0.728128149455191
70017,3,3,0.434218,3572.44580078125,"Benue","North Central","Rural",0.36061975293841
70018,4,4,1.38,3572.44580078125,"Benue","North Central","Rural",0.867100487683383
70019,3,3,0.81,3572.44580078125,"Benue","North Central","Rural",0.593326845277734
70020,3,3,1.853372,3572.44580078125,"Benue","North Central","Rural",1.04850145279559
70062,3,3,0.542686,3586.29516601562,"Benue","North Central","Rural",0.433525052996199
70063,3,3,1.454686,3586.29516601562,"Benue","North Central","Rural",0.897998850825969
70064,2,2,4.725,3586.29516601562,"Benue","North Central","Rural",1.7448425494403
70066,3,3,0.336,3586.29516601562,"Benue","North Central","Rural",0.289680075114454
70067,2,2,2,3586.29516601562,"Benue","North Central","Rural",1.09861228866811
70068,2,2,0.375,3586.29516601562,"Benue","North Central","Rural",0.318453731118535
70069,3,3,0.906,3586.29516601562,"Benue","North Central","Rural",0.64500680523201
70070,2,2,0.1296,3586.29516601562,"Benue","North Central","Rural",0.121863587756841
70071,3,3,1.302,2864.32861328125,"Benue","North Central","Rural",0.833778310299691
70072,4,4,1.990186,2864.32861328125,"Benue","North Central","Rural",1.09533559282566
70073,3,3,1.788,2864.32861328125,"Benue","North Central","Rural",1.02532449289828
70074,4,4,7.455,2864.32861328125,"Benue","North Central","Rural",2.13475798235054
70075,3,3,1.656,2864.32861328125,"Benue","North Central","Rural",0.976821231614187
70076,3,3,1.71,2864.32861328125,"Benue","North Central","Rural",0.99694863489161
70077,2,2,0.594,2864.32861328125,"Benue","North Central","Rural",0.466246580368023
