"hhid","nombre_parcelle","superficie_totale_menage","wt_wave4","secteur","state","state_label","zone"
190175,6,1.9332,7596.80322265625,"Rural",19,"19. Kano","3. North West"
190176,4,1.20844,7596.80322265625,"Rural",19,"19. Kano","3. North West"
190177,6,1.98896,7596.80322265625,"Rural",19,"19. Kano","3. North West"
190178,3,0.138742,7596.80322265625,"Rural",19,"19. Kano","3. North West"
190179,3,0.4447,7596.80322265625,"Rural",19,"19. Kano","3. North West"
190180,6,0.8825,7596.80322265625,"Rural",19,"19. Kano","3. North West"
190192,2,1.20355,2623.39965820312,"Rural",19,"19. Kano","3. North West"
190193,1,0.27203,2623.39965820312,"Rural",19,"19. Kano","3. North West"
190194,4,1.6552,2623.39965820312,"Rural",19,"19. Kano","3. North West"
190195,2,0.8232,2623.39965820312,"Rural",19,"19. Kano","3. North West"
190196,4,2.5404,2623.39965820312,"Rural",19,"19. Kano","3. North West"
190197,5,1.3638,2623.39965820312,"Rural",19,"19. Kano","3. North West"
190198,1,0.0223,2623.39965820312,"Rural",19,"19. Kano","3. North West"
190199,3,0.5681,2623.39965820312,"Rural",19,"19. Kano","3. North West"
190200,3,0.9507,2623.39965820312,"Rural",19,"19. Kano","3. North West"
199001,2,0.51624,28184.94921875,"Rural",19,"19. Kano","3. North West"
199002,3,1.5052,28184.94921875,"Rural",19,"19. Kano","3. North West"
199004,3,1.2232,28184.94921875,"Rural",19,"19. Kano","3. North West"
199005,3,1.35543,28184.94921875,"Rural",19,"19. Kano","3. North West"
199006,4,1.14202,28184.94921875,"Rural",19,"19. Kano","3. North West"
199007,6,2.8378,28184.94921875,"Rural",19,"19. Kano","3. North West"
199008,3,0.8376,28184.94921875,"Rural",19,"19. Kano","3. North West"
199011,2,0.2347,28184.94921875,"Rural",19,"19. Kano","3. North West"
199012,2,0.4037,28184.94921875,"Rural",19,"19. Kano","3. North West"
199013,4,1.255155,8551.720703125,"Rural",19,"19. Kano","3. North West"
199014,4,0.58924,8551.720703125,"Rural",19,"19. Kano","3. North West"
199015,6,1.7814,8551.720703125,"Rural",19,"19. Kano","3. North West"
199016,4,2.7188,8551.720703125,"Rural",19,"19. Kano","3. North West"
199018,2,0.3717,8551.720703125,"Rural",19,"19. Kano","3. North West"
199019,1,0.4693,8551.720703125,"Rural",19,"19. Kano","3. North West"
199021,2,0.57798,8551.720703125,"Rural",19,"19. Kano","3. North West"
199022,1,0.5928,8551.720703125,"Rural",19,"19. Kano","3. North West"
199023,2,0.9401,8551.720703125,"Rural",19,"19. Kano","3. North West"
199024,9,2.74382,8551.720703125,"Rural",19,"19. Kano","3. North West"
199025,5,0.597716,8894.890625,"Rural",19,"19. Kano","3. North West"
199026,3,0.435517,8894.890625,"Rural",19,"19. Kano","3. North West"
199027,3,0.42657,8894.890625,"Rural",19,"19. Kano","3. North West"
199030,5,1.358,8894.890625,"Rural",19,"19. Kano","3. North West"
199031,6,1.40608,8894.890625,"Rural",19,"19. Kano","3. North West"
199032,9,4.61704,8894.890625,"Rural",19,"19. Kano","3. North West"
199033,5,1.50484,8894.890625,"Rural",19,"19. Kano","3. North West"
199034,5,1.6684,8894.890625,"Rural",19,"19. Kano","3. North West"
199035,2,0.741,8894.890625,"Rural",19,"19. Kano","3. North West"
199036,4,0.3035,8894.890625,"Rural",19,"19. Kano","3. North West"
199037,4,1.01507,14244.6298828125,"Rural",19,"19. Kano","3. North West"
199038,4,0.96071,14244.6298828125,"Rural",19,"19. Kano","3. North West"
199041,2,0.22284,14244.6298828125,"Rural",19,"19. Kano","3. North West"
199042,2,0.12118,14244.6298828125,"Rural",19,"19. Kano","3. North West"
199044,4,0.8242,14244.6298828125,"Rural",19,"19. Kano","3. North West"
199045,3,1.011,14244.6298828125,"Rural",19,"19. Kano","3. North West"
199046,3,0.6124,14244.6298828125,"Rural",19,"19. Kano","3. North West"
199047,4,5.0464,14244.6298828125,"Rural",19,"19. Kano","3. North West"
199048,6,1.6826,14244.6298828125,"Rural",19,"19. Kano","3. North West"
199051,5,1.305406,5905.75341796875,"Rural",19,"19. Kano","3. North West"
199052,4,1.3856,5905.75341796875,"Rural",19,"19. Kano","3. North West"
199053,4,3.3078,5905.75341796875,"Rural",19,"19. Kano","3. North West"
199054,5,8.845,5905.75341796875,"Rural",19,"19. Kano","3. North West"
199055,10,11.7602,5905.75341796875,"Rural",19,"19. Kano","3. North West"
199056,4,3.458,5905.75341796875,"Rural",19,"19. Kano","3. North West"
199058,7,8.1,5905.75341796875,"Rural",19,"19. Kano","3. North West"
199059,10,8.85454,5905.75341796875,"Rural",19,"19. Kano","3. North West"
199060,5,2.45,5905.75341796875,"Rural",19,"19. Kano","3. North West"
199061,4,0.667809,2657.2890625,"Rural",19,"19. Kano","3. North West"
199062,4,2.04706,2657.2890625,"Rural",19,"19. Kano","3. North West"
199064,6,5.25,2657.2890625,"Rural",19,"19. Kano","3. North West"
199065,3,0.62219,2657.2890625,"Rural",19,"19. Kano","3. North West"
199066,3,1.15868,2657.2890625,"Rural",19,"19. Kano","3. North West"
199067,6,1.929,2657.2890625,"Rural",19,"19. Kano","3. North West"
199068,7,2.79138,2657.2890625,"Rural",19,"19. Kano","3. North West"
199069,5,0.63926,2657.2890625,"Rural",19,"19. Kano","3. North West"
199071,3,2.0464,2657.2890625,"Rural",19,"19. Kano","3. North West"
199072,6,1.3463,2657.2890625,"Rural",19,"19. Kano","3. North West"
199073,2,0.273599,3781.28149414062,"Rural",19,"19. Kano","3. North West"
199074,8,2.65668,3781.28149414062,"Rural",19,"19. Kano","3. North West"
199075,4,1.979,3781.28149414062,"Rural",19,"19. Kano","3. North West"
199077,4,1.8525,3781.28149414062,"Rural",19,"19. Kano","3. North West"
199078,3,1.50438,3781.28149414062,"Rural",19,"19. Kano","3. North West"
199079,1,0.4446,3781.28149414062,"Rural",19,"19. Kano","3. North West"
199080,3,2.16517,3781.28149414062,"Rural",19,"19. Kano","3. North West"
199081,3,0.597,3781.28149414062,"Rural",19,"19. Kano","3. North West"
199082,5,3.711,3781.28149414062,"Rural",19,"19. Kano","3. North West"
199083,2,0.694,3781.28149414062,"Rural",19,"19. Kano","3. North West"
199085,4,2.03692,8730.2412109375,"Rural",19,"19. Kano","3. North West"
199086,3,0.5555,8730.2412109375,"Rural",19,"19. Kano","3. North West"
199087,4,1.09067,8730.2412109375,"Rural",19,"19. Kano","3. North West"
199088,4,2.3218,8730.2412109375,"Rural",19,"19. Kano","3. North West"
199090,3,0.267,8730.2412109375,"Rural",19,"19. Kano","3. North West"
199091,3,0.3855,8730.2412109375,"Rural",19,"19. Kano","3. North West"
199092,4,1.29198,8730.2412109375,"Rural",19,"19. Kano","3. North West"
199093,5,1.4941,8730.2412109375,"Rural",19,"19. Kano","3. North West"
199094,3,0.9471,8730.2412109375,"Rural",19,"19. Kano","3. North West"
199095,4,0.8645,8730.2412109375,"Rural",19,"19. Kano","3. North West"
199097,4,0.8232,28184.94921875,"Rural",19,"19. Kano","3. North West"
200011,3,1.732,2428.50244140625,"Rural",20,"20. Katsina","3. North West"
200013,1,1.235,2428.50244140625,"Rural",20,"20. Katsina","3. North West"
200014,2,0.99,2428.50244140625,"Rural",20,"20. Katsina","3. North West"
200016,3,4.403,2428.50244140625,"Rural",20,"20. Katsina","3. North West"
200017,2,0.4496,NA,"Rural",20,"20. Katsina","3. North West"
200020,2,1.235,2428.50244140625,"Rural",20,"20. Katsina","3. North West"
200071,3,0.7193,1993.01391601562,"Rural",20,"20. Katsina","3. North West"
200072,2,2.223,1993.01391601562,"Rural",20,"20. Katsina","3. North West"
200074,2,1.235,1993.01391601562,"Rural",20,"20. Katsina","3. North West"
200075,2,0.252,1993.01391601562,"Rural",20,"20. Katsina","3. North West"
200076,2,0.499,1993.01391601562,"Rural",20,"20. Katsina","3. North West"
200077,4,1.17972,1993.01391601562,"Rural",20,"20. Katsina","3. North West"
200078,4,1.66384,1993.01391601562,"Rural",20,"20. Katsina","3. North West"
200079,3,0.95742,1993.01391601562,"Rural",20,"20. Katsina","3. North West"
200101,4,1.1437,4085.93579101562,"Rural",20,"20. Katsina","3. North West"
200102,1,0.004,4085.93579101562,"Rural",20,"20. Katsina","3. North West"
200103,2,0.993,4085.93579101562,"Rural",20,"20. Katsina","3. North West"
200104,3,3.216,4085.93579101562,"Rural",20,"20. Katsina","3. North West"
200105,2,0.746,4085.93579101562,"Rural",20,"20. Katsina","3. North West"
200106,2,0.5998,4085.93579101562,"Rural",20,"20. Katsina","3. North West"
200107,4,1.65496,4085.93579101562,"Rural",20,"20. Katsina","3. North West"
200108,3,1.20542,4085.93579101562,"Rural",20,"20. Katsina","3. North West"
200109,2,0.2026,4085.93579101562,"Rural",20,"20. Katsina","3. North West"
200110,4,2.977,4085.93579101562,"Rural",20,"20. Katsina","3. North West"
200161,3,2.228,6181.2021484375,"Rural",20,"20. Katsina","3. North West"
200162,4,2.0798,6181.2021484375,"Rural",20,"20. Katsina","3. North West"
200164,2,2.8,6181.2021484375,"Urbain",26,"26. Niger","1. North Central"
200165,4,1.245,6181.2021484375,"Rural",20,"20. Katsina","3. North West"
200166,3,1.4366,6181.2021484375,"Rural",20,"20. Katsina","3. North West"
200167,3,0.48424,6181.2021484375,"Rural",20,"20. Katsina","3. North West"
200168,3,1.7365,6181.2021484375,"Rural",20,"20. Katsina","3. North West"
200169,3,3.2185,6181.2021484375,"Urbain",20,"20. Katsina","3. North West"
200170,2,0.5,6181.2021484375,"Rural",20,"20. Katsina","3. North West"
200181,2,2,3543.18115234375,"Urbain",20,"20. Katsina","3. North West"
200182,3,0.7954,3543.18115234375,"Urbain",20,"20. Katsina","3. North West"
200183,1,1.6,3543.18115234375,"Urbain",20,"20. Katsina","3. North West"
200185,5,1.52514,3543.18115234375,"Urbain",20,"20. Katsina","3. North West"
200186,4,0.8004,3543.18115234375,"Urbain",20,"20. Katsina","3. North West"
200187,3,0.3094,3543.18115234375,"Urbain",20,"20. Katsina","3. North West"
200189,3,1.239,3543.18115234375,"Urbain",20,"20. Katsina","3. North West"
209001,2,1.488,9311.673828125,"Rural",20,"20. Katsina","3. North West"
209002,3,1.24,9311.673828125,"Rural",20,"20. Katsina","3. North West"
209005,4,2.6232,9311.673828125,"Rural",20,"20. Katsina","3. North West"
209006,3,1.0918,9311.673828125,"Rural",20,"20. Katsina","3. North West"
209007,4,1.8348,9311.673828125,"Rural",20,"20. Katsina","3. North West"
209009,4,3.956,9311.673828125,"Rural",20,"20. Katsina","3. North West"
209010,4,1.3338,9311.673828125,"Rural",20,"20. Katsina","3. North West"
209011,3,2.104,9311.673828125,"Rural",20,"20. Katsina","3. North West"
209012,2,0.998,9311.673828125,"Rural",20,"20. Katsina","3. North West"
209014,3,1.3388,5489.44580078125,"Rural",20,"20. Katsina","3. North West"
209015,3,1.734,5489.44580078125,"Rural",20,"20. Katsina","3. North West"
209016,3,2.722,5489.44580078125,"Rural",20,"20. Katsina","3. North West"
209017,4,1.4129,5489.44580078125,"Rural",20,"20. Katsina","3. North West"
209018,4,1.1432,5489.44580078125,"Rural",20,"20. Katsina","3. North West"
209019,4,1.981,5489.44580078125,"Rural",20,"20. Katsina","3. North West"
209020,5,2.16084,5489.44580078125,"Rural",20,"20. Katsina","3. North West"
209021,2,0.6472,5489.44580078125,"Rural",20,"20. Katsina","3. North West"
209022,3,0.993,5489.44580078125,"Rural",20,"20. Katsina","3. North West"
209023,2,0.251,5489.44580078125,"Rural",20,"20. Katsina","3. North West"
209025,1,0.0035,8543.1826171875,"Rural",20,"20. Katsina","3. North West"
209026,1,0.0025,8543.1826171875,"Rural",20,"20. Katsina","3. North West"
209027,1,0.004,8543.1826171875,"Rural",20,"20. Katsina","3. North West"
209028,1,0.006,8543.1826171875,"Rural",20,"20. Katsina","3. North West"
209029,3,0.746,8543.1826171875,"Rural",20,"20. Katsina","3. North West"
209030,1,0.005,8543.1826171875,"Rural",20,"20. Katsina","3. North West"
209031,1,0.002,8543.1826171875,"Rural",20,"20. Katsina","3. North West"
209033,1,0.008,8543.1826171875,"Rural",20,"20. Katsina","3. North West"
209035,1,0.012,8543.1826171875,"Rural",20,"20. Katsina","3. North West"
209036,2,2.48,8543.1826171875,"Rural",20,"20. Katsina","3. North West"
209037,2,1.4895,7162.32080078125,"Urbain",20,"20. Katsina","3. North West"
209038,2,0.9955,7162.32080078125,"Urbain",20,"20. Katsina","3. North West"
209041,2,0.746,7162.32080078125,"Urbain",20,"20. Katsina","3. North West"
209042,1,0.005,7162.32080078125,"Urbain",20,"20. Katsina","3. North West"
209044,3,1.0918,7162.32080078125,"Urbain",20,"20. Katsina","3. North West"
209045,3,1.995,7162.32080078125,"Urbain",20,"20. Katsina","3. North West"
209048,2,2.478,7162.32080078125,"Urbain",20,"20. Katsina","3. North West"
209049,4,8.8995,5041.1845703125,"Rural",20,"20. Katsina","3. North West"
209050,3,3.463,5041.1845703125,"Rural",20,"20. Katsina","3. North West"
209051,3,7.4175,5041.1845703125,"Rural",20,"20. Katsina","3. North West"
209052,3,1.6372,5041.1845703125,"Rural",20,"20. Katsina","3. North West"
209053,2,2.475,5041.1845703125,"Rural",20,"20. Katsina","3. North West"
209055,4,1.4376,5041.1845703125,"Rural",20,"20. Katsina","3. North West"
209056,3,1.3388,5041.1845703125,"Rural",20,"20. Katsina","3. North West"
209058,2,0.9925,5041.1845703125,"Rural",20,"20. Katsina","3. North West"
209059,3,2.476,5041.1845703125,"Rural",20,"20. Katsina","3. North West"
209060,3,2.3268,5041.1845703125,"Rural",20,"20. Katsina","3. North West"
209062,2,1.485,21511.578125,"Urbain",20,"20. Katsina","3. North West"
209063,1,2,21511.578125,"Urbain",20,"20. Katsina","3. North West"
209067,3,0.013,21511.578125,"Urbain",20,"20. Katsina","3. North West"
209068,2,0.3004,21511.578125,"Urbain",20,"20. Katsina","3. North West"
209069,3,0.26382,21511.578125,"Urbain",20,"20. Katsina","3. North West"
209070,1,0.003,21511.578125,"Urbain",20,"20. Katsina","3. North West"
209071,3,1.0898,21511.578125,"Urbain",20,"20. Katsina","3. North West"
209072,1,0.005,21511.578125,"Urbain",20,"20. Katsina","3. North West"
209077,1,0.494,14565.3623046875,"Urbain",20,"20. Katsina","3. North West"
209079,2,0.1507,14565.3623046875,"Urbain",20,"20. Katsina","3. North West"
209080,4,0.0355,14565.3623046875,"Urbain",20,"20. Katsina","3. North West"
209081,3,0.0123,14565.3623046875,"Urbain",20,"20. Katsina","3. North West"
209082,1,0.0025,14565.3623046875,"Urbain",20,"20. Katsina","3. North West"
209083,2,0.1502,14565.3623046875,"Urbain",20,"20. Katsina","3. North West"
209084,1,0.003,14565.3623046875,"Urbain",20,"20. Katsina","3. North West"
209085,4,0.7954,16958.9609375,"Rural",20,"20. Katsina","3. North West"
209086,3,0.6225,16958.9609375,"Rural",20,"20. Katsina","3. North West"
209087,3,2.6232,16958.9609375,"Rural",20,"20. Katsina","3. North West"
209088,8,2.4256,16958.9609375,"Rural",20,"20. Katsina","3. North West"
209089,3,2.26682,16958.9609375,"Rural",20,"20. Katsina","3. North West"
209090,2,1.489,16958.9609375,"Rural",20,"20. Katsina","3. North West"
209091,4,3.6112,16958.9609375,"Rural",20,"20. Katsina","3. North West"
209094,3,1.1437,16958.9609375,"Rural",20,"20. Katsina","3. North West"
209095,3,0.8448,16958.9609375,"Rural",20,"20. Katsina","3. North West"
209096,4,1.24,16958.9609375,"Rural",20,"20. Katsina","3. North West"
209098,2,4.8,3915.66723632812,"Rural",20,"20. Katsina","3. North West"
209099,1,4,3915.66723632812,"Rural",20,"20. Katsina","3. North West"
209100,2,6.0025,3915.66723632812,"Rural",20,"20. Katsina","3. North West"
209101,2,1.5314,3915.66723632812,"Rural",20,"20. Katsina","3. North West"
209102,4,20.41208,3915.66723632812,"Rural",20,"20. Katsina","3. North West"
209103,2,5.2,3915.66723632812,"Rural",20,"20. Katsina","3. North West"
209105,2,0.8932,3915.66723632812,"Rural",20,"20. Katsina","3. North West"
209106,2,0.993,3915.66723632812,"Rural",20,"20. Katsina","3. North West"
209107,3,1.3438,3915.66723632812,"Rural",20,"20. Katsina","3. North West"
209108,3,0.9436,3915.66723632812,"Rural",20,"20. Katsina","3. North West"
209111,2,0.993,7198.05908203125,"Rural",20,"20. Katsina","3. North West"
209112,3,2.48,7198.05908203125,"Rural",20,"20. Katsina","3. North West"
209113,3,2.228,7198.05908203125,"Rural",20,"20. Katsina","3. North West"
209114,3,0.5504,7198.05908203125,"Rural",20,"20. Katsina","3. North West"
209115,3,1.0933,7198.05908203125,"Rural",20,"20. Katsina","3. North West"
209116,3,0.77558,7198.05908203125,"Rural",20,"20. Katsina","3. North West"
209117,1,0.8398,7198.05908203125,"Rural",20,"20. Katsina","3. North West"
209118,3,3.211,7198.05908203125,"Rural",20,"20. Katsina","3. North West"
209119,3,0.5973,7198.05908203125,"Rural",20,"20. Katsina","3. North West"
209120,3,0.3992,7198.05908203125,"Rural",20,"20. Katsina","3. North West"
209121,2,1.0868,7152.2353515625,"Rural",20,"20. Katsina","3. North West"
209122,2,1.0868,7152.2353515625,"Rural",20,"20. Katsina","3. North West"
209123,3,0.7657,7152.2353515625,"Rural",20,"20. Katsina","3. North West"
209124,1,0.741,7152.2353515625,"Rural",20,"20. Katsina","3. North West"
209125,2,1.0868,7152.2353515625,"Rural",20,"20. Katsina","3. North West"
209126,3,1.78828,7152.2353515625,"Rural",20,"20. Katsina","3. North West"
209127,3,1.18807,7152.2353515625,"Rural",20,"20. Katsina","3. North West"
209128,3,1.01517,7152.2353515625,"Rural",20,"20. Katsina","3. North West"
209130,3,1.3585,7152.2353515625,"Rural",20,"20. Katsina","3. North West"
209131,1,1.6,7152.2353515625,"Rural",20,"20. Katsina","3. North West"
210004,1,7,5144.1875,"Rural",21,"21. Kebbi","3. North West"
210005,2,3,5144.1875,"Rural",21,"21. Kebbi","3. North West"
210006,2,14,5144.1875,"Rural",21,"21. Kebbi","3. North West"
210031,1,5,3906.29736328125,"Rural",21,"21. Kebbi","3. North West"
210032,1,4,3906.29736328125,"Rural",21,"21. Kebbi","3. North West"
210033,1,2,3906.29736328125,"Rural",21,"21. Kebbi","3. North West"
210034,1,2,3906.29736328125,"Rural",21,"21. Kebbi","3. North West"
210035,1,1.482,3906.29736328125,"Rural",21,"21. Kebbi","3. North West"
210036,1,1.2,3906.29736328125,"Rural",21,"21. Kebbi","3. North West"
210037,1,1.482,3906.29736328125,"Rural",21,"21. Kebbi","3. North West"
210038,1,0.4,3906.29736328125,"Rural",21,"21. Kebbi","3. North West"
210039,1,1,3906.29736328125,"Rural",21,"21. Kebbi","3. North West"
210040,1,0.5928,3906.29736328125,"Rural",21,"21. Kebbi","3. North West"
210052,1,3,1846.59899902344,"Rural",21,"21. Kebbi","3. North West"
210053,1,3,1846.59899902344,"Rural",21,"21. Kebbi","3. North West"
210054,1,5,1846.59899902344,"Rural",21,"21. Kebbi","3. North West"
210055,1,2,1846.59899902344,"Rural",21,"21. Kebbi","3. North West"
210056,1,1.976,1846.59899902344,"Rural",21,"21. Kebbi","3. North West"
210057,1,2.4,1846.59899902344,"Rural",21,"21. Kebbi","3. North West"
210058,1,0.988,1846.59899902344,"Rural",21,"21. Kebbi","3. North West"
210060,1,1.21524,1846.59899902344,"Rural",21,"21. Kebbi","3. North West"
219001,1,4,2767.05981445312,"Urbain",21,"21. Kebbi","3. North West"
219002,1,1,2767.05981445312,"Urbain",21,"21. Kebbi","3. North West"
219003,2,2.3,2767.05981445312,"Urbain",21,"21. Kebbi","3. North West"
219004,1,0.4,2767.05981445312,"Urbain",21,"21. Kebbi","3. North West"
219005,1,0.91884,2767.05981445312,"Urbain",21,"21. Kebbi","3. North West"
219009,1,0.2964,2767.05981445312,"Urbain",21,"21. Kebbi","3. North West"
219010,1,2,2767.05981445312,"Urbain",21,"21. Kebbi","3. North West"
219014,1,0.4,10438.3369140625,"Rural",21,"21. Kebbi","3. North West"
219015,1,1.2,10438.3369140625,"Rural",21,"21. Kebbi","3. North West"
219017,1,0.494,10438.3369140625,"Rural",21,"21. Kebbi","3. North West"
219018,1,0.8,10438.3369140625,"Rural",21,"21. Kebbi","3. North West"
219020,1,0.8,10438.3369140625,"Rural",21,"21. Kebbi","3. North West"
219021,1,0.8,10438.3369140625,"Rural",21,"21. Kebbi","3. North West"
219022,2,4,10438.3369140625,"Rural",21,"21. Kebbi","3. North West"
219023,1,0.4,10438.3369140625,"Rural",21,"21. Kebbi","3. North West"
219024,1,0.741,10438.3369140625,"Rural",21,"21. Kebbi","3. North West"
219025,3,5,8509.8486328125,"Rural",21,"21. Kebbi","3. North West"
219026,2,5,8509.8486328125,"Rural",21,"21. Kebbi","3. North West"
219027,2,2,8509.8486328125,"Rural",21,"21. Kebbi","3. North West"
219028,1,0.3952,8509.8486328125,"Rural",21,"21. Kebbi","3. North West"
219031,1,0.55328,8509.8486328125,"Rural",21,"21. Kebbi","3. North West"
