"hhid","zone","state","lga","sector","ea","plotid","cropcode","crop_name","crop_type","wt_wave4","area_type"
29167,2,2,213,2,1406,1,1080,"maize","céréale",400,"rural"
29167,2,2,213,2,1406,2,1060,"ground nut/peanuts","légumineuse",400,"rural"
29167,2,2,213,2,1406,3,1020,"cassava","tubercule",400,"rural"
29168,2,2,213,2,1406,1,1080,"maize","céréale",400,"rural"
29168,2,2,213,2,1406,2,1070,"guinea corn (sorghum)","céréale",400,"rural"
29168,2,2,213,2,1406,2,1080,"maize","céréale",400,"rural"
29169,2,2,215,2,814,1,1060,"ground nut/peanuts","légumineuse",1983.68811035156,"rural"
29169,2,2,215,2,814,1,1080,"maize","céréale",1983.68811035156,"rural"
29170,2,2,215,2,814,1,1060,"ground nut/peanuts","légumineuse",1983.68811035156,"rural"
29170,2,2,215,2,814,1,1080,"maize","céréale",1983.68811035156,"rural"
29170,2,2,215,2,814,2,1060,"ground nut/peanuts","légumineuse",1983.68811035156,"rural"
29170,2,2,215,2,814,3,1080,"maize","céréale",1983.68811035156,"rural"
29171,2,2,215,2,814,1,1080,"maize","céréale",1983.68811035156,"rural"
29171,2,2,215,2,814,2,1060,"ground nut/peanuts","légumineuse",1983.68811035156,"rural"
29171,2,2,215,2,814,3,1080,"maize","céréale",1983.68811035156,"rural"
29172,2,2,215,2,814,1,1080,"maize","céréale",1983.68811035156,"rural"
29172,2,2,215,2,814,2,1060,"ground nut/peanuts","légumineuse",1983.68811035156,"rural"
29173,2,2,215,2,814,1,1080,"maize","céréale",1983.68811035156,"rural"
29173,2,2,215,2,814,2,1060,"ground nut/peanuts","légumineuse",1983.68811035156,"rural"
29173,2,2,215,2,814,3,1070,"guinea corn (sorghum)","céréale",1983.68811035156,"rural"
29174,2,2,215,2,814,1,1080,"maize","céréale",1983.68811035156,"rural"
29174,2,2,215,2,814,2,1080,"maize","céréale",1983.68811035156,"rural"
29175,2,2,215,2,814,2,1080,"maize","céréale",1983.68811035156,"rural"
29176,2,2,215,2,814,1,1060,"ground nut/peanuts","légumineuse",1983.68811035156,"rural"
29176,2,2,215,2,814,1,1080,"maize","céréale",1983.68811035156,"rural"
29176,2,2,215,2,814,2,1010,"beans/cowpea","légumineuse",1983.68811035156,"rural"
29176,2,2,215,2,814,2,1080,"maize","céréale",1983.68811035156,"rural"
29178,2,2,215,2,814,1,1080,"maize","céréale",1983.68811035156,"rural"
29178,2,2,215,2,814,2,1080,"maize","céréale",1983.68811035156,"rural"
29178,2,2,215,2,814,3,1080,"maize","céréale",1983.68811035156,"rural"
29179,2,2,215,2,814,1,1080,"maize","céréale",1983.68811035156,"rural"
29179,2,2,215,2,814,2,1070,"guinea corn (sorghum)","céréale",1983.68811035156,"rural"
29179,2,2,215,2,814,3,1060,"ground nut/peanuts","légumineuse",1983.68811035156,"rural"
29179,2,2,215,2,814,3,1080,"maize","céréale",1983.68811035156,"rural"
29179,2,2,215,2,814,4,1060,"ground nut/peanuts","légumineuse",1983.68811035156,"rural"
29181,2,2,218,2,1624,1,1080,"maize","céréale",1555.15368652344,"rural"
29181,2,2,218,2,1624,2,1110,"rice","céréale",1555.15368652344,"rural"
29181,2,2,218,2,1624,3,1060,"ground nut/peanuts","légumineuse",1555.15368652344,"rural"
29183,2,2,218,2,1624,1,1060,"ground nut/peanuts","légumineuse",1555.15368652344,"rural"
29183,2,2,218,2,1624,1,1080,"maize","céréale",1555.15368652344,"rural"
29183,2,2,218,2,1624,2,1060,"ground nut/peanuts","légumineuse",1555.15368652344,"rural"
29183,2,2,218,2,1624,2,1080,"maize","céréale",1555.15368652344,"rural"
29185,2,2,218,2,1624,1,1070,"guinea corn (sorghum)","céréale",1555.15368652344,"rural"
29185,2,2,218,2,1624,1,1080,"maize","céréale",1555.15368652344,"rural"
29185,2,2,218,2,1624,2,1060,"ground nut/peanuts","légumineuse",1555.15368652344,"rural"
29185,2,2,218,2,1624,3,1010,"beans/cowpea","légumineuse",1555.15368652344,"rural"
29185,2,2,218,2,1624,4,1110,"rice","céréale",1555.15368652344,"rural"
29186,2,2,218,2,1624,1,1070,"guinea corn (sorghum)","céréale",1555.15368652344,"rural"
29186,2,2,218,2,1624,1,1100,"millet/maiwa","céréale",1555.15368652344,"rural"
29187,2,2,218,2,1624,1,1060,"ground nut/peanuts","légumineuse",1555.15368652344,"rural"
29187,2,2,218,2,1624,2,1070,"guinea corn (sorghum)","céréale",1555.15368652344,"rural"
29187,2,2,218,2,1624,3,1010,"beans/cowpea","légumineuse",1555.15368652344,"rural"
29188,2,2,218,2,1624,1,1080,"maize","céréale",1555.15368652344,"rural"
29188,2,2,218,2,1624,2,1010,"beans/cowpea","légumineuse",1555.15368652344,"rural"
29189,2,2,218,2,1624,1,1010,"beans/cowpea","légumineuse",1555.15368652344,"rural"
29189,2,2,218,2,1624,1,1060,"ground nut/peanuts","légumineuse",1555.15368652344,"rural"
29189,2,2,218,2,1624,2,1060,"ground nut/peanuts","légumineuse",1555.15368652344,"rural"
29191,2,2,218,2,1624,1,1060,"ground nut/peanuts","légumineuse",1555.15368652344,"rural"
29191,2,2,218,2,1624,2,1010,"beans/cowpea","légumineuse",1555.15368652344,"rural"
29191,2,2,218,2,1624,2,1080,"maize","céréale",1555.15368652344,"rural"
29191,2,2,218,2,1624,3,1110,"rice","céréale",1555.15368652344,"rural"
29192,2,2,218,2,1624,1,1080,"maize","céréale",1555.15368652344,"rural"
29193,2,2,219,2,124,1,1080,"maize","céréale",814.976989746094,"rural"
29193,2,2,219,2,124,2,1124,"yam, three leaved","tubercule",814.976989746094,"rural"
29194,2,2,219,2,124,1,1080,"maize","céréale",814.976989746094,"rural"
29194,2,2,219,2,124,2,1110,"rice","céréale",814.976989746094,"rural"
29194,2,2,219,2,124,3,1010,"beans/cowpea","légumineuse",814.976989746094,"rural"
29194,2,2,219,2,124,3,1060,"ground nut/peanuts","légumineuse",814.976989746094,"rural"
29195,2,2,219,2,124,1,1080,"maize","céréale",814.976989746094,"rural"
29195,2,2,219,2,124,1,1110,"rice","céréale",814.976989746094,"rural"
29195,2,2,219,2,124,2,1110,"rice","céréale",814.976989746094,"rural"
29196,2,2,219,2,124,1,1080,"maize","céréale",814.976989746094,"rural"
29196,2,2,219,2,124,2,1110,"rice","céréale",814.976989746094,"rural"
29198,2,2,219,2,124,1,1080,"maize","céréale",814.976989746094,"rural"
29198,2,2,219,2,124,2,1110,"rice","céréale",814.976989746094,"rural"
29199,2,2,219,2,124,1,1080,"maize","céréale",814.976989746094,"rural"
29200,2,2,219,2,124,1,1080,"maize","céréale",814.976989746094,"rural"
29200,2,2,219,2,124,2,1110,"rice","céréale",814.976989746094,"rural"
29202,2,2,219,2,124,1,1080,"maize","céréale",814.976989746094,"rural"
29202,2,2,219,2,124,2,1010,"beans/cowpea","légumineuse",814.976989746094,"rural"
29202,2,2,219,2,124,2,1080,"maize","céréale",814.976989746094,"rural"
29203,2,2,219,2,124,1,1080,"maize","céréale",814.976989746094,"rural"
29204,2,2,219,2,124,1,1110,"rice","céréale",814.976989746094,"rural"
29204,2,2,219,2,124,2,1080,"maize","céréale",814.976989746094,"rural"
29212,2,2,220,2,112,1,1080,"maize","céréale",1352.00732421875,"rural"
29217,2,2,221,1,750,1,1110,"rice","céréale",1935.7958984375,"urban"
29217,2,2,221,1,750,2,1110,"rice","céréale",1935.7958984375,"urban"
29218,2,2,221,1,750,1,1110,"rice","céréale",1935.7958984375,"urban"
29218,2,2,221,1,750,2,1070,"guinea corn (sorghum)","céréale",1935.7958984375,"urban"
29219,2,2,221,1,750,1,1110,"rice","céréale",1935.7958984375,"urban"
29219,2,2,221,1,750,2,1080,"maize","céréale",1935.7958984375,"urban"
29220,2,2,221,1,750,1,1110,"rice","céréale",1935.7958984375,"urban"
29220,2,2,221,1,750,2,1080,"maize","céréale",1935.7958984375,"urban"
29223,2,2,221,1,750,1,1110,"rice","céréale",1935.7958984375,"urban"
29223,2,2,221,1,750,2,1080,"maize","céréale",1935.7958984375,"urban"
29224,2,2,221,1,750,1,1080,"maize","céréale",1935.7958984375,"urban"
29224,2,2,221,1,750,2,1110,"rice","céréale",1935.7958984375,"urban"
29226,2,2,221,1,750,1,1080,"maize","céréale",1935.7958984375,"urban"
29226,2,2,221,1,750,1,1110,"rice","céréale",1935.7958984375,"urban"
29226,2,2,221,1,750,2,1110,"rice","céréale",1935.7958984375,"urban"
29228,2,2,221,1,750,1,1080,"maize","céréale",1935.7958984375,"urban"
29228,2,2,221,1,750,2,1110,"rice","céréale",1935.7958984375,"urban"
30022,5,3,316,2,874,2,9009,"sweet yam","tubercule",7427.5166015625,"rural"
30028,5,3,305,2,0,2,1020,"cassava","tubercule",7427.5166015625,"rural"
30028,5,3,305,2,0,2,1123,"water yam","tubercule",7427.5166015625,"rural"
30028,5,3,305,2,0,3,1020,"cassava","tubercule",7427.5166015625,"rural"
30041,5,3,331,1,0,1,1020,"cassava","tubercule",2220.67602539062,"urban"
30041,5,3,331,1,0,2,1080,"maize","céréale",2220.67602539062,"urban"
30043,5,3,307,1,634,2,1020,"cassava","tubercule",2220.67602539062,"urban"
30044,5,3,307,1,634,2,1080,"maize","céréale",2220.67602539062,"urban"
30045,5,3,307,1,634,2,1020,"cassava","tubercule",2220.67602539062,"urban"
30045,5,3,307,1,634,2,1080,"maize","céréale",2220.67602539062,"urban"
30045,5,3,307,1,634,3,1020,"cassava","tubercule",2220.67602539062,"urban"
30045,5,3,307,1,634,4,1020,"cassava","tubercule",2220.67602539062,"urban"
30045,5,3,307,1,634,5,1020,"cassava","tubercule",2220.67602539062,"urban"
30045,5,3,307,1,634,5,1080,"maize","céréale",2220.67602539062,"urban"
30046,5,3,307,1,634,3,1020,"cassava","tubercule",2220.67602539062,"urban"
30047,5,3,307,1,634,3,1020,"cassava","tubercule",2220.67602539062,"urban"
30048,5,3,307,1,634,2,1020,"cassava","tubercule",2220.67602539062,"urban"
30048,5,3,307,1,634,5,1020,"cassava","tubercule",2220.67602539062,"urban"
30049,5,3,307,1,634,2,1020,"cassava","tubercule",2220.67602539062,"urban"
30081,5,3,318,2,1136,1,1020,"cassava","tubercule",7248.6982421875,"rural"
30085,5,3,318,2,1136,5,1020,"cassava","tubercule",7248.6982421875,"rural"
30085,5,3,318,2,1136,6,1020,"cassava","tubercule",7248.6982421875,"rural"
30086,5,3,318,2,1136,4,2060,"cucumber","autres",7248.6982421875,"rural"
30086,5,3,318,2,1136,4,2190,"pumpkin","autres",7248.6982421875,"rural"
30086,5,3,318,2,1136,5,2060,"cucumber","autres",7248.6982421875,"rural"
30086,5,3,318,2,1136,5,2190,"pumpkin","autres",7248.6982421875,"rural"
30087,5,3,318,2,1136,2,1020,"cassava","tubercule",7248.6982421875,"rural"
30088,5,3,318,2,1136,1,1020,"cassava","tubercule",7248.6982421875,"rural"
30088,5,3,318,2,1136,5,1080,"maize","céréale",7248.6982421875,"rural"
30088,5,3,318,2,1136,5,2060,"cucumber","autres",7248.6982421875,"rural"
30088,5,3,318,2,1136,5,2120,"okro","autres",7248.6982421875,"rural"
30088,5,3,318,2,1136,8,1020,"cassava","tubercule",7248.6982421875,"rural"
30090,5,3,318,2,1136,1,1020,"cassava","tubercule",7248.6982421875,"rural"
30091,5,3,313,2,70,1,1090,"melon/egusi","autres",5176.875,"rural"
30091,5,3,313,2,70,1,2190,"pumpkin","autres",5176.875,"rural"
30091,5,3,313,2,70,2,1080,"maize","céréale",5176.875,"rural"
30091,5,3,313,2,70,2,2060,"cucumber","autres",5176.875,"rural"
30091,5,3,313,2,70,3,1090,"melon/egusi","autres",5176.875,"rural"
30091,5,3,313,2,70,3,2060,"cucumber","autres",5176.875,"rural"
30091,5,3,313,2,70,5,1090,"melon/egusi","autres",5176.875,"rural"
30091,5,3,313,2,70,5,2060,"cucumber","autres",5176.875,"rural"
30094,5,3,313,2,70,1,1020,"cassava","tubercule",5176.875,"rural"
30097,5,3,313,2,70,3,1040,"cocoyam","tubercule",5176.875,"rural"
30098,5,3,313,2,70,2,1020,"cassava","tubercule",5176.875,"rural"
30098,5,3,313,2,70,3,1020,"cassava","tubercule",5176.875,"rural"
30098,5,3,313,2,70,3,1080,"maize","céréale",5176.875,"rural"
30098,5,3,313,2,70,4,1080,"maize","céréale",5176.875,"rural"
30098,5,3,313,2,70,4,2060,"cucumber","autres",5176.875,"rural"
30098,5,3,313,2,70,5,1080,"maize","céréale",5176.875,"rural"
30098,5,3,313,2,70,5,2060,"cucumber","autres",5176.875,"rural"
30098,5,3,313,2,70,6,1080,"maize","céréale",5176.875,"rural"
30098,5,3,313,2,70,6,2060,"cucumber","autres",5176.875,"rural"
30098,5,3,313,2,70,7,1080,"maize","céréale",5176.875,"rural"
30098,5,3,313,2,70,7,2060,"cucumber","autres",5176.875,"rural"
30099,5,3,313,2,70,2,1020,"cassava","tubercule",5176.875,"rural"
30100,5,3,313,2,70,2,1020,"cassava","tubercule",5176.875,"rural"
30100,5,3,313,2,70,3,1020,"cassava","tubercule",5176.875,"rural"
30101,5,3,301,1,1198,1,1080,"maize","céréale",11715.5458984375,"urban"
30104,5,3,301,1,1198,2,1020,"cassava","tubercule",11715.5458984375,"urban"
30104,5,3,301,1,1198,3,1020,"cassava","tubercule",11715.5458984375,"urban"
30105,5,3,301,1,1198,1,1020,"cassava","tubercule",11715.5458984375,"urban"
30105,5,3,301,1,1198,1,1080,"maize","céréale",11715.5458984375,"urban"
30105,5,3,301,1,1198,1,1122,"yam, yellow","tubercule",11715.5458984375,"urban"
30105,5,3,301,1,1198,1,2120,"okro","autres",11715.5458984375,"urban"
30105,5,3,301,1,1198,1,2190,"pumpkin","autres",11715.5458984375,"urban"
30105,5,3,301,1,1198,2,1020,"cassava","tubercule",11715.5458984375,"urban"
30105,5,3,301,1,1198,2,1080,"maize","céréale",11715.5458984375,"urban"
30105,5,3,301,1,1198,2,1122,"yam, yellow","tubercule",11715.5458984375,"urban"
30106,5,3,301,1,1198,1,1020,"cassava","tubercule",11715.5458984375,"urban"
30106,5,3,301,1,1198,2,2194,"green vegetable (spinach, ugu, etc.)","autres",11715.5458984375,"urban"
30107,5,3,301,1,1198,1,1020,"cassava","tubercule",11715.5458984375,"urban"
30107,5,3,301,1,1198,1,1080,"maize","céréale",11715.5458984375,"urban"
30107,5,3,301,1,1198,2,1020,"cassava","tubercule",11715.5458984375,"urban"
30107,5,3,301,1,1198,2,1080,"maize","céréale",11715.5458984375,"urban"
30108,5,3,301,1,1198,1,1020,"cassava","tubercule",11715.5458984375,"urban"
30108,5,3,301,1,1198,1,1080,"maize","céréale",11715.5458984375,"urban"
30108,5,3,301,1,1198,1,2194,"green vegetable (spinach, ugu, etc.)","autres",11715.5458984375,"urban"
30121,5,3,305,2,1542,1,1080,"maize","céréale",2663.16284179688,"rural"
30121,5,3,305,2,1542,3,1121,"yam, white","tubercule",2663.16284179688,"rural"
30121,5,3,305,2,1542,3,2120,"okro","autres",2663.16284179688,"rural"
30121,5,3,305,2,1542,3,2190,"pumpkin","autres",2663.16284179688,"rural"
30122,5,3,305,2,1542,1,1080,"maize","céréale",2663.16284179688,"rural"
30122,5,3,305,2,1542,1,1121,"yam, white","tubercule",2663.16284179688,"rural"
30122,5,3,305,2,1542,1,1123,"water yam","tubercule",2663.16284179688,"rural"
30122,5,3,305,2,1542,1,2120,"okro","autres",2663.16284179688,"rural"
30122,5,3,305,2,1542,1,2190,"pumpkin","autres",2663.16284179688,"rural"
30122,5,3,305,2,1542,2,1080,"maize","céréale",2663.16284179688,"rural"
30122,5,3,305,2,1542,2,1121,"yam, white","tubercule",2663.16284179688,"rural"
30122,5,3,305,2,1542,2,1124,"yam, three leaved","tubercule",2663.16284179688,"rural"
30123,5,3,305,2,1542,2,1121,"yam, white","tubercule",2663.16284179688,"rural"
30123,5,3,305,2,1542,2,2190,"pumpkin","autres",2663.16284179688,"rural"
30123,5,3,305,2,1542,3,1121,"yam, white","tubercule",2663.16284179688,"rural"
30124,5,3,305,2,1542,2,1123,"water yam","tubercule",2663.16284179688,"rural"
30124,5,3,305,2,1542,2,9009,"sweet yam","tubercule",2663.16284179688,"rural"
30125,5,3,305,2,1542,1,1121,"yam, white","tubercule",2663.16284179688,"rural"
30125,5,3,305,2,1542,1,1122,"yam, yellow","tubercule",2663.16284179688,"rural"
30125,5,3,305,2,1542,1,2194,"green vegetable (spinach, ugu, etc.)","autres",2663.16284179688,"rural"
30127,5,3,305,2,1542,2,1121,"yam, white","tubercule",2663.16284179688,"rural"
30127,5,3,305,2,1542,3,1122,"yam, yellow","tubercule",2663.16284179688,"rural"
30128,5,3,305,2,1542,2,1124,"yam, three leaved","tubercule",2663.16284179688,"rural"
30130,5,3,305,2,1542,3,1124,"yam, three leaved","tubercule",2663.16284179688,"rural"
30132,5,3,312,2,20,1,1080,"maize","céréale",5871.4853515625,"rural"
30133,5,3,312,2,20,1,1020,"cassava","tubercule",5871.4853515625,"rural"
30140,5,3,312,2,20,1,1080,"maize","céréale",5871.4853515625,"rural"
30140,5,3,312,2,20,2,1080,"maize","céréale",5871.4853515625,"rural"
39003,5,3,302,2,302,1,1020,"cassava","tubercule",875.305358886719,"rural"
39005,5,3,302,2,302,1,1020,"cassava","tubercule",875.305358886719,"rural"
39005,5,3,302,2,302,2,1020,"cassava","tubercule",875.305358886719,"rural"
39005,5,3,302,2,302,3,1020,"cassava","tubercule",875.305358886719,"rural"
39010,5,3,302,2,302,2,1020,"cassava","tubercule",875.305358886719,"rural"
39012,5,3,305,2,1164,3,1121,"yam, white","tubercule",7811.7431640625,"rural"
39012,5,3,305,2,1164,4,1020,"cassava","tubercule",7811.7431640625,"rural"
39013,5,3,305,2,1164,1,1020,"cassava","tubercule",7811.7431640625,"rural"
39013,5,3,305,2,1164,2,1020,"cassava","tubercule",7811.7431640625,"rural"
39013,5,3,305,2,1164,4,2190,"pumpkin","autres",7811.7431640625,"rural"
39014,5,3,305,2,1164,1,1123,"water yam","tubercule",7811.7431640625,"rural"
39014,5,3,305,2,1164,1,2190,"pumpkin","autres",7811.7431640625,"rural"
39016,5,3,305,2,1164,1,1121,"yam, white","tubercule",7811.7431640625,"rural"
39016,5,3,305,2,1164,1,1123,"water yam","tubercule",7811.7431640625,"rural"
39016,5,3,305,2,1164,1,1124,"yam, three leaved","tubercule",7811.7431640625,"rural"
39016,5,3,305,2,1164,2,1090,"melon/egusi","autres",7811.7431640625,"rural"
39017,5,3,305,2,1164,1,1040,"cocoyam","tubercule",7811.7431640625,"rural"
39017,5,3,305,2,1164,1,1121,"yam, white","tubercule",7811.7431640625,"rural"
39017,5,3,305,2,1164,2,1080,"maize","céréale",7811.7431640625,"rural"
39017,5,3,305,2,1164,3,1020,"cassava","tubercule",7811.7431640625,"rural"
39017,5,3,305,2,1164,3,1090,"melon/egusi","autres",7811.7431640625,"rural"
39017,5,3,305,2,1164,4,1090,"melon/egusi","autres",7811.7431640625,"rural"
39018,5,3,305,2,1164,1,1020,"cassava","tubercule",7811.7431640625,"rural"
39018,5,3,305,2,1164,2,1020,"cassava","tubercule",7811.7431640625,"rural"
39020,5,3,305,2,1164,1,1020,"cassava","tubercule",7811.7431640625,"rural"
39020,5,3,305,2,1164,2,1020,"cassava","tubercule",7811.7431640625,"rural"
39020,5,3,305,2,1164,2,1121,"yam, white","tubercule",7811.7431640625,"rural"
39020,5,3,305,2,1164,2,1123,"water yam","tubercule",7811.7431640625,"rural"
39021,5,3,305,2,1164,3,1121,"yam, white","tubercule",7811.7431640625,"rural"
39022,5,3,305,2,1164,2,1020,"cassava","tubercule",7811.7431640625,"rural"
39022,5,3,305,2,1164,2,1122,"yam, yellow","tubercule",7811.7431640625,"rural"
39037,5,3,309,2,698,2,1080,"maize","céréale",3948.26416015625,"rural"
39037,5,3,309,2,698,2,1123,"water yam","tubercule",3948.26416015625,"rural"
39039,5,3,309,2,698,2,1080,"maize","céréale",3948.26416015625,"rural"
39039,5,3,309,2,698,2,2190,"pumpkin","autres",3948.26416015625,"rural"
39040,5,3,309,2,698,1,2060,"cucumber","autres",3948.26416015625,"rural"
39040,5,3,309,2,698,1,2194,"green vegetable (spinach, ugu, etc.)","autres",3948.26416015625,"rural"
39041,5,3,309,2,698,1,1020,"cassava","tubercule",3948.26416015625,"rural"
39041,5,3,309,2,698,2,2260,"tomato","autres",3948.26416015625,"rural"
39041,5,3,309,2,698,3,2194,"green vegetable (spinach, ugu, etc.)","autres",3948.26416015625,"rural"
39042,5,3,309,2,698,1,1020,"cassava","tubercule",3948.26416015625,"rural"
39042,5,3,309,2,698,1,1080,"maize","céréale",3948.26416015625,"rural"
39042,5,3,309,2,698,1,2060,"cucumber","autres",3948.26416015625,"rural"
39042,5,3,309,2,698,1,2120,"okro","autres",3948.26416015625,"rural"
39043,5,3,309,2,698,1,1020,"cassava","tubercule",3948.26416015625,"rural"
39048,5,3,316,2,910,1,1080,"maize","céréale",3708.15991210938,"rural"
39059,5,3,317,2,586,3,1020,"cassava","tubercule",2025.52233886719,"rural"
39059,5,3,317,2,586,3,1080,"maize","céréale",2025.52233886719,"rural"
