"hhid","zone","state","lga","sector","ea","area_type","wt_wave4","used_inorganic","used_npk","used_urea","used_organic","used_pesticide","used_herbicide","used_any_fertilizer","n_plots"
299022,6,29,2918,1,454,"urban",13865.599609375,2,0,0,2,2,2,0,4
299027,6,29,2928,1,322,"urban",3001.70556640625,2,0,0,2,2,2,0,2
299028,6,29,2928,1,322,"urban",3001.70556640625,2,0,0,2,2,2,0,1
299030,6,29,2928,1,322,"urban",3001.70556640625,2,0,0,2,2,2,0,1
299032,6,29,2928,1,322,"urban",3001.70556640625,2,0,0,2,2,2,0,2
299033,6,29,2928,1,322,"urban",3001.70556640625,2,0,0,2,2,2,0,4
299035,6,29,2928,1,322,"urban",3001.70556640625,2,0,0,2,2,2,0,3
299036,6,29,2928,1,322,"urban",3001.70556640625,2,0,0,2,2,2,0,1
300036,6,30,3012,2,334,"rural",7897.42041015625,2,0,0,2,2,1,0,2
300037,6,30,3012,2,334,"rural",7897.42041015625,2,0,0,2,2,1,0,3
300038,6,30,3012,2,0,"rural",7897.42041015625,2,0,0,2,1,1,0,3
300040,6,30,3012,1,0,"urban",7897.42041015625,2,0,0,2,2,2,0,2
300136,6,30,3002,2,0,"rural",7298.88232421875,2,0,0,2,2,2,0,2
300146,6,30,3002,1,1264,"urban",3212.08081054688,2,0,0,2,2,1,0,1
300171,6,30,3023,2,622,"rural",4094.75366210938,2,0,0,2,2,2,0,1
300172,6,30,3023,2,622,"rural",4094.75366210938,2,0,0,2,2,2,0,3
300175,6,30,3023,2,622,"rural",4094.75366210938,2,0,0,2,2,2,0,3
300176,6,30,3023,2,622,"rural",4094.75366210938,2,0,0,2,2,2,0,2
300177,6,30,3023,2,622,"rural",4094.75366210938,2,0,0,2,2,2,0,2
300178,6,30,3023,2,622,"rural",4094.75366210938,2,0,0,2,2,2,0,4
300180,6,30,3023,2,622,"rural",4094.75366210938,2,0,0,2,2,2,0,2
309001,6,30,3005,1,3648,"urban",12500.830078125,2,0,0,2,2,2,0,1
309025,6,30,3011,2,306,"rural",9047.970703125,2,0,0,2,1,1,0,1
309027,6,30,3011,2,306,"rural",9047.970703125,2,0,0,2,1,1,0,2
309028,6,30,3011,2,306,"rural",9047.970703125,2,0,0,2,1,1,0,2
309029,6,30,3011,2,306,"rural",9047.970703125,2,0,0,2,1,1,0,1
309032,6,30,3011,2,306,"rural",9047.970703125,2,0,0,2,1,1,0,1
309033,6,30,3011,2,306,"rural",9047.970703125,2,1,0,2,2,2,0,4
309035,6,30,3011,2,306,"rural",9047.970703125,2,0,0,2,2,1,0,2
309036,6,30,3011,2,306,"rural",9047.970703125,2,0,0,2,2,1,0,1
309037,6,30,3013,1,282,"urban",15864.384765625,2,0,0,2,2,1,0,3
309042,6,30,3013,1,0,"urban",15864.384765625,2,0,0,2,2,2,0,3
309043,6,30,3013,1,282,"urban",15864.384765625,2,0,0,2,2,1,0,1
309044,6,30,3013,1,282,"urban",15864.384765625,2,0,0,2,2,1,0,1
309047,6,30,3013,1,282,"urban",15864.384765625,2,0,0,2,2,1,0,2
309049,6,30,3015,2,260,"rural",6785.61572265625,2,0,0,2,2,2,0,2
309050,6,30,3015,2,0,"rural",6785.61572265625,2,0,0,2,1,1,0,2
309052,6,30,3015,2,260,"rural",6785.61572265625,2,0,0,2,2,2,0,2
309053,6,30,3015,2,260,"rural",6785.61572265625,2,0,0,1,2,2,1,1
309056,6,30,3015,2,260,"rural",6785.61572265625,2,0,0,2,2,2,0,2
309057,6,30,3015,2,260,"rural",6785.61572265625,2,0,0,2,2,2,0,1
309058,6,30,3015,2,260,"rural",6785.61572265625,2,0,0,1,2,2,1,1
309059,6,30,3015,2,260,"rural",6785.61572265625,2,0,0,2,2,2,0,2
309060,6,30,3015,2,260,"rural",6785.61572265625,2,0,0,2,2,2,0,1
309061,6,30,3016,2,198,"rural",19488.6171875,2,0,0,2,2,2,0,3
309062,6,30,3016,2,198,"rural",19488.6171875,2,0,0,2,2,2,0,2
309063,6,30,3016,2,0,"rural",19488.6171875,2,0,0,2,1,1,0,2
309064,6,30,3016,2,198,"rural",19488.6171875,2,0,0,2,2,2,0,2
309065,6,30,3016,2,198,"rural",19488.6171875,2,0,0,2,2,2,0,3
309067,6,30,3016,2,198,"rural",19488.6171875,2,0,0,2,2,2,0,2
309068,6,30,3016,2,198,"rural",19488.6171875,2,0,0,2,2,1,0,2
309069,6,30,3016,2,198,"rural",19488.6171875,2,0,0,2,2,2,0,2
309070,6,30,3016,2,198,"rural",19488.6171875,2,0,0,2,2,2,0,3
309071,6,30,3016,2,198,"rural",19488.6171875,2,0,0,2,2,2,0,3
309084,6,30,3020,2,1092,"rural",5115.849609375,2,0,0,2,2,2,0,1
309087,6,30,3021,2,628,"rural",3903.0849609375,2,0,0,2,2,2,0,2
309093,6,30,3021,2,628,"rural",3903.0849609375,2,0,1,2,2,2,0,2
309096,6,30,3021,2,628,"rural",3903.0849609375,2,0,0,2,2,2,0,1
309097,6,30,3026,1,72,"urban",23912.244140625,2,0,0,2,2,1,0,1
309103,6,30,3026,1,72,"urban",23912.244140625,2,0,0,2,2,2,0,1
309109,6,30,3028,2,136,"rural",2047.58349609375,2,0,0,2,2,2,0,3
309112,6,30,3028,2,136,"rural",2047.58349609375,2,0,0,2,2,2,0,2
309113,6,30,3028,2,136,"rural",2047.58349609375,2,0,0,2,2,2,0,2
309115,6,30,3028,2,136,"rural",2047.58349609375,2,0,0,2,2,2,0,4
309117,6,30,3028,2,136,"rural",2047.58349609375,2,0,0,2,2,2,0,3
309119,6,30,3021,2,0,"rural",2047.58349609375,2,0,0,2,2,2,0,1
309126,6,30,3011,2,306,"rural",9047.970703125,2,0,0,2,2,2,0,3
310071,1,31,3109,2,1026,"rural",5362.8955078125,2,0,0,2,2,2,0,9
310072,1,31,3109,2,1026,"rural",5362.8955078125,2,0,0,1,2,2,1,3
310073,1,31,3109,2,1026,"rural",5362.8955078125,2,0,0,2,2,2,0,5
310074,1,31,3109,2,1026,"rural",5362.8955078125,2,0,0,2,2,2,0,6
310075,1,31,3109,2,1026,"rural",5362.8955078125,2,0,0,1,2,2,1,2
310076,1,31,3109,2,1026,"rural",5362.8955078125,2,0,1,2,2,2,0,4
310077,1,31,3109,2,1026,"rural",5362.8955078125,2,1,0,2,2,1,0,5
310078,1,31,3109,2,1026,"rural",5362.8955078125,2,1,0,2,2,2,0,4
310079,1,31,3109,2,1026,"rural",5362.8955078125,2,0,0,2,2,2,0,4
310080,1,31,3109,2,1026,"rural",5362.8955078125,2,0,0,2,2,2,0,5
310081,1,31,3112,2,350,"rural",4994.314453125,1,1,1,2,2,2,1,3
310082,1,31,3112,2,350,"rural",4994.314453125,1,1,1,2,2,1,1,2
310083,1,31,3112,2,350,"rural",4994.314453125,1,1,0,2,2,1,1,2
310084,1,31,3112,2,350,"rural",4994.314453125,1,1,0,2,2,1,1,2
310085,1,31,3112,2,350,"rural",4994.314453125,1,0,1,2,2,1,1,5
310086,1,31,3112,2,350,"rural",4994.314453125,1,1,1,2,2,1,1,5
310087,1,31,3112,2,350,"rural",4994.314453125,2,1,0,2,2,2,0,6
310088,1,31,3112,2,350,"rural",4994.314453125,2,0,1,2,2,1,0,5
310089,1,31,3112,2,350,"rural",4994.314453125,2,1,1,2,2,2,0,7
310090,1,31,3112,2,350,"rural",4994.314453125,2,1,0,2,2,1,0,7
310091,1,31,3116,2,1344,"rural",7158.82861328125,1,1,1,2,2,1,1,2
310092,1,31,3116,2,1344,"rural",7158.82861328125,2,1,0,2,2,1,0,2
310093,1,31,3116,2,1344,"rural",7158.82861328125,2,1,1,2,2,2,0,3
310094,1,31,3116,2,1344,"rural",7158.82861328125,2,0,0,2,2,2,0,4
310095,1,31,3116,2,1344,"rural",7158.82861328125,1,1,1,2,2,1,1,7
310096,1,31,3116,2,1344,"rural",7158.82861328125,1,1,1,2,2,2,1,2
310097,1,31,3116,2,1344,"rural",7158.82861328125,2,1,1,2,2,2,0,5
310098,1,31,3116,2,1344,"rural",7158.82861328125,2,0,0,2,2,2,0,1
310099,1,31,3116,2,1344,"rural",7158.82861328125,2,1,0,2,2,2,0,3
310100,1,31,3116,2,1344,"rural",7158.82861328125,2,0,0,2,2,2,0,4
319001,1,31,3102,2,14,"rural",12889.7216796875,2,1,0,2,2,1,0,4
319002,1,31,3102,2,14,"rural",12889.7216796875,2,1,0,2,2,2,0,12
319004,1,31,3102,2,14,"rural",12889.7216796875,2,1,1,2,2,2,0,7
319005,1,31,3102,2,14,"rural",12889.7216796875,1,1,1,2,1,1,1,2
319006,1,31,3102,2,14,"rural",12889.7216796875,2,1,1,2,2,2,0,6
319007,1,31,3102,2,14,"rural",12889.7216796875,2,1,1,2,2,2,0,6
319008,1,31,3102,2,14,"rural",12889.7216796875,2,1,0,2,2,1,0,3
319009,1,31,3102,2,14,"rural",12889.7216796875,2,1,1,2,2,1,0,5
319010,1,31,3102,2,14,"rural",12889.7216796875,2,1,1,2,1,1,0,7
319012,1,31,3102,2,14,"rural",12889.7216796875,2,1,1,2,2,2,0,4
319025,1,31,3110,2,334,"rural",16607.6953125,2,0,0,1,2,1,1,1
319026,1,31,3110,2,334,"rural",16607.6953125,2,1,0,2,2,1,0,5
319027,1,31,3110,2,334,"rural",16607.6953125,2,0,0,1,2,2,1,3
319029,1,31,3110,2,334,"rural",16607.6953125,2,0,0,1,2,2,1,9
319030,1,31,3110,2,334,"rural",16607.6953125,2,1,0,2,2,1,0,5
319031,1,31,3110,2,334,"rural",16607.6953125,2,1,1,2,2,1,0,4
319032,1,31,3110,2,334,"rural",16607.6953125,1,1,0,2,2,1,1,3
319033,1,31,3110,2,334,"rural",16607.6953125,1,1,0,2,2,1,1,3
319034,1,31,3110,2,334,"rural",16607.6953125,2,1,0,2,2,1,0,4
319036,1,31,3110,2,334,"rural",16607.6953125,2,0,0,2,2,2,0,7
319037,1,31,3111,2,1128,"rural",23101.455078125,2,1,1,2,2,2,0,3
319038,1,31,3111,2,1128,"rural",23101.455078125,1,1,1,2,2,2,1,2
319040,1,31,3111,2,1128,"rural",23101.455078125,1,1,1,2,2,2,1,4
319041,1,31,3111,2,1128,"rural",23101.455078125,1,1,0,2,1,1,1,4
319042,1,31,3111,2,1128,"rural",23101.455078125,1,1,0,2,2,2,1,3
319044,1,31,3111,2,1128,"rural",23101.455078125,1,1,1,2,2,1,1,2
319048,1,31,3111,2,1128,"rural",23101.455078125,1,1,1,1,1,1,1,2
319049,1,31,3113,2,870,"rural",6023.06689453125,1,1,1,2,2,2,1,8
319050,1,31,3113,2,870,"rural",6023.06689453125,1,1,1,2,2,2,1,6
319051,1,31,3113,2,870,"rural",6023.06689453125,2,1,1,2,2,2,0,5
319052,1,31,3113,2,870,"rural",6023.06689453125,1,1,1,2,2,2,1,3
319054,1,31,3113,2,870,"rural",6023.06689453125,1,1,1,2,2,1,1,1
319056,1,31,3113,2,870,"rural",6023.06689453125,1,1,1,2,2,1,1,3
319057,1,31,3113,2,870,"rural",6023.06689453125,1,1,1,2,2,2,1,3
319058,1,31,3113,2,870,"rural",6023.06689453125,1,1,0,2,2,1,1,3
319059,1,31,3113,2,870,"rural",6023.06689453125,2,1,0,2,2,2,0,4
319060,1,31,3113,2,870,"rural",6023.06689453125,2,1,0,2,2,2,0,10
319061,1,31,3117,2,1288,"rural",12154.69140625,2,1,0,2,2,1,0,4
319062,1,31,3117,2,1288,"rural",12154.69140625,2,0,1,2,2,2,0,2
319063,1,31,3117,2,1288,"rural",12154.69140625,2,1,0,2,2,1,0,5
319064,1,31,3117,2,1288,"rural",12154.69140625,2,1,0,2,2,1,0,3
319065,1,31,3117,2,1288,"rural",12154.69140625,2,1,0,2,2,1,0,6
319069,1,31,3117,2,1288,"rural",12154.69140625,2,1,0,2,2,1,0,4
319070,1,31,3117,2,1288,"rural",12154.69140625,2,1,0,2,2,2,0,9
319071,1,31,3117,2,1288,"rural",12154.69140625,2,0,0,1,2,1,1,1
319072,1,31,3117,2,1288,"rural",12154.69140625,2,1,1,2,2,1,0,7
319079,1,31,3111,2,1128,"rural",23101.455078125,1,1,0,1,2,2,1,2
319083,1,31,3117,2,1288,"rural",12154.69140625,1,1,1,2,2,1,1,3
320010,4,16,1625,1,0,"urban",1700.39904785156,2,0,0,1,2,2,1,1
320051,5,32,3213,2,128,"rural",6945.765625,2,0,0,2,2,2,0,3
320052,5,32,3213,2,128,"rural",6945.765625,2,0,0,2,2,2,0,3
320054,5,32,3215,1,0,"urban",2193.76806640625,2,0,0,2,2,2,0,2
320055,5,32,3215,1,4712,"urban",2193.76806640625,2,0,0,2,2,2,0,3
320074,5,32,3206,2,276,"rural",5439.81640625,2,0,0,2,2,2,0,2
320076,5,32,3206,2,276,"rural",5439.81640625,2,0,0,2,2,2,0,3
320078,5,32,3206,2,276,"rural",5439.81640625,2,0,0,2,2,2,0,1
320181,5,32,3213,2,0,"rural",6945.765625,2,0,0,2,2,2,0,3
320182,5,32,3213,2,128,"rural",6945.765625,2,0,0,2,2,2,0,6
320183,5,32,3213,2,128,"rural",6945.765625,2,0,0,2,2,2,0,2
320184,5,32,3213,2,128,"rural",6945.765625,2,0,0,2,2,2,0,1
320186,5,32,3213,2,128,"rural",6945.765625,2,0,0,2,2,2,0,2
320191,5,32,3213,2,128,"rural",6945.765625,2,0,0,2,2,2,0,4
329001,5,32,3203,2,1420,"rural",32819.84765625,2,0,0,2,2,2,0,2
329002,5,32,3203,2,1420,"rural",32819.84765625,2,0,0,2,2,2,0,2
329003,5,32,3203,2,1420,"rural",32819.84765625,2,0,0,2,2,2,0,4
329005,5,32,3203,2,1420,"rural",32819.84765625,2,0,0,2,2,2,0,2
329006,5,32,3203,2,1420,"rural",32819.84765625,2,0,0,2,2,2,0,1
329007,5,32,3203,2,1420,"rural",32819.84765625,2,0,0,2,2,2,0,3
329009,5,32,3203,2,1420,"rural",32819.84765625,2,0,0,2,2,2,0,7
329010,5,32,3203,2,1420,"rural",32819.84765625,2,0,0,2,2,2,0,2
329011,5,32,3203,2,0,"rural",32819.84765625,2,0,0,2,2,2,0,7
329012,5,32,3203,2,1420,"rural",32819.84765625,2,0,0,2,2,2,0,2
329049,5,32,3212,2,450,"rural",10333.5087890625,1,0,1,2,2,2,1,5
329050,5,32,3212,2,450,"rural",10333.5087890625,1,0,1,2,2,2,1,4
329053,5,32,3212,2,450,"rural",10333.5087890625,2,1,0,2,2,2,0,3
329054,5,32,3212,2,450,"rural",10333.5087890625,1,1,0,2,2,2,1,2
329055,5,32,3212,2,450,"rural",10333.5087890625,1,1,0,2,2,2,1,5
329056,5,32,3212,2,450,"rural",10333.5087890625,1,1,0,2,2,2,1,1
329057,5,32,3212,2,450,"rural",10333.5087890625,2,1,0,2,2,2,0,3
329058,5,32,3212,2,450,"rural",10333.5087890625,2,1,0,2,2,2,0,2
329059,5,32,3212,2,450,"rural",10333.5087890625,2,1,0,2,2,2,0,3
329060,5,32,3212,2,450,"rural",10333.5087890625,1,1,0,2,2,2,1,3
329061,5,32,3213,2,282,"rural",21136.03515625,2,0,0,2,2,1,0,4
329062,5,32,3213,2,282,"rural",21136.03515625,2,0,0,2,2,1,0,9
329063,5,32,3213,2,282,"rural",21136.03515625,2,0,0,2,2,2,0,4
329065,5,32,3213,2,282,"rural",21136.03515625,2,0,0,2,2,2,0,2
329066,5,32,3213,2,282,"rural",21136.03515625,2,0,0,2,2,2,0,6
329068,5,32,3213,2,282,"rural",21136.03515625,2,0,0,2,2,2,0,3
329070,5,32,3213,2,282,"rural",21136.03515625,2,0,0,2,2,1,0,1
329071,5,32,3213,2,282,"rural",21136.03515625,2,0,0,2,2,2,0,1
329073,5,32,3213,2,1358,"rural",10568.017578125,2,0,0,2,2,2,0,1
329076,5,32,3213,2,1358,"rural",10568.017578125,2,0,0,2,2,2,0,3
329078,5,32,3213,2,0,"rural",10568.017578125,2,0,0,2,2,2,0,4
329079,5,32,3213,2,1358,"rural",10568.017578125,2,0,0,2,2,2,0,1
329080,5,32,3213,2,1358,"rural",10568.017578125,2,0,0,2,2,2,0,1
329082,5,32,3213,2,1358,"rural",10568.017578125,2,0,0,2,2,2,0,1
329085,5,32,3223,2,668,"rural",8926.943359375,2,0,0,2,2,2,0,3
329088,5,32,3223,2,668,"rural",8926.943359375,2,0,0,2,2,2,0,6
329089,5,32,3223,2,668,"rural",8926.943359375,2,0,0,2,2,2,0,5
329090,5,32,3223,2,668,"rural",8926.943359375,2,0,0,2,2,2,0,8
329091,5,32,3223,2,668,"rural",8926.943359375,2,1,0,2,2,2,0,4
329092,5,32,3223,2,668,"rural",8926.943359375,2,0,0,2,2,2,0,7
329093,5,32,3223,2,668,"rural",8926.943359375,2,0,0,2,2,2,0,2
329095,5,32,3223,2,668,"rural",8926.943359375,1,0,1,2,2,2,1,4
329096,5,32,3223,2,668,"rural",8926.943359375,2,0,0,2,2,2,0,4
330031,3,33,3323,2,92,"rural",5143.34326171875,2,0,1,2,2,2,0,6
330032,3,33,3323,2,92,"rural",5143.34326171875,2,0,0,1,2,2,1,1
330033,3,33,3323,2,92,"rural",5143.34326171875,1,0,1,2,1,2,1,2
330034,3,33,3323,2,92,"rural",5143.34326171875,1,1,1,2,2,2,1,7
330035,3,33,3323,2,92,"rural",5143.34326171875,1,0,1,1,2,2,1,1
330036,3,33,3323,2,92,"rural",5143.34326171875,1,1,0,1,1,2,1,1
330037,3,33,3323,2,92,"rural",5143.34326171875,1,0,1,2,2,2,1,2
330039,3,33,3323,2,92,"rural",5143.34326171875,1,0,1,1,2,2,1,3
330040,3,33,3323,2,92,"rural",5143.34326171875,2,0,1,2,2,2,0,3
330051,3,33,3313,2,930,"rural",3943.50268554688,2,0,0,1,2,2,1,2
330052,3,33,3313,2,930,"rural",3943.50268554688,2,0,0,2,1,2,0,5
330053,3,33,3313,2,930,"rural",3943.50268554688,2,0,0,2,2,2,0,1
330055,3,33,3313,2,930,"rural",3943.50268554688,1,0,1,1,2,2,1,2
330056,3,33,3313,2,930,"rural",3943.50268554688,2,0,0,1,2,2,1,3
330057,3,33,3313,2,930,"rural",3943.50268554688,2,1,0,2,1,2,0,5
330058,3,33,3313,2,930,"rural",3943.50268554688,2,0,0,1,2,2,1,7
330059,3,33,3313,2,930,"rural",3943.50268554688,1,1,0,1,2,2,1,2
330060,3,33,3313,2,930,"rural",3943.50268554688,2,0,0,1,2,2,1,3
330061,3,33,3304,2,418,"rural",6773.888671875,2,0,0,1,2,2,1,6
330062,3,33,3304,2,418,"rural",6773.888671875,2,0,0,2,2,2,0,2
330063,3,33,3304,2,418,"rural",6773.888671875,2,0,0,1,2,2,1,4
330064,3,33,3304,2,418,"rural",6773.888671875,2,0,0,2,2,2,0,4
330065,3,33,3304,2,418,"rural",6773.888671875,1,1,0,1,2,2,1,1
330066,3,33,3304,2,418,"rural",6773.888671875,2,0,1,1,2,2,1,2
330067,3,33,3304,2,418,"rural",6773.888671875,2,0,1,2,2,2,0,4
330068,3,33,3304,2,418,"rural",6773.888671875,1,1,0,1,2,2,1,3
330069,3,33,3304,2,418,"rural",6773.888671875,2,0,0,1,2,2,1,2
330070,3,33,3304,2,418,"rural",6773.888671875,1,0,1,1,1,2,1,3
339001,3,33,3302,2,816,"rural",4505.998046875,2,0,0,1,2,2,1,4
339002,3,33,3302,2,816,"rural",4505.998046875,2,0,0,1,2,2,1,1
339003,3,33,3302,2,816,"rural",4505.998046875,1,0,1,1,2,2,1,1
339004,3,33,3302,2,816,"rural",4505.998046875,2,0,0,1,2,2,1,3
339005,3,33,3302,2,816,"rural",4505.998046875,2,0,0,2,2,2,0,4
339006,3,33,3302,2,816,"rural",4505.998046875,2,0,0,2,2,2,0,3
339009,3,33,3302,2,816,"rural",4505.998046875,1,0,1,2,2,2,1,1
339010,3,33,3302,2,816,"rural",4505.998046875,2,0,0,1,2,2,1,2
339011,3,33,3302,2,816,"rural",4505.998046875,2,0,0,1,2,2,1,3
339012,3,33,3302,2,816,"rural",4505.998046875,2,0,0,1,2,2,1,2
339013,3,33,3305,2,846,"rural",12171.541015625,2,0,0,1,2,2,1,4
339014,3,33,3305,2,846,"rural",12171.541015625,2,0,0,1,2,2,1,2
339015,3,33,3305,2,846,"rural",12171.541015625,2,0,0,2,2,2,0,2
339017,3,33,3305,2,846,"rural",12171.541015625,2,0,0,1,2,2,1,3
339018,3,33,3305,2,846,"rural",12171.541015625,2,0,0,2,2,2,0,3
339020,3,33,3305,2,846,"rural",12171.541015625,2,0,0,2,2,2,0,2
339021,3,33,3305,2,846,"rural",12171.541015625,2,0,0,1,2,2,1,3
339022,3,33,3305,2,846,"rural",12171.541015625,1,1,1,1,2,2,1,3
339023,3,33,3305,2,846,"rural",12171.541015625,1,1,1,1,2,2,1,3
339026,3,33,3318,2,1498,"rural",8577.9091796875,2,0,0,2,2,2,0,5
339027,3,33,3318,2,1498,"rural",8577.9091796875,2,1,0,2,2,2,0,4
339028,3,33,3318,2,1498,"rural",8577.9091796875,1,1,0,2,2,2,1,2
339029,3,33,3318,2,1498,"rural",8577.9091796875,2,1,0,2,2,2,0,3
339030,3,33,3318,2,1498,"rural",8577.9091796875,1,1,0,1,2,2,1,5
339031,3,33,3318,2,1498,"rural",8577.9091796875,1,1,0,1,2,2,1,2
339032,3,33,3318,2,1498,"rural",8577.9091796875,2,1,0,2,2,2,0,10
339033,3,33,3318,2,1498,"rural",8577.9091796875,2,1,1,1,2,2,1,9
339034,3,33,3318,2,1498,"rural",8577.9091796875,2,1,0,2,2,2,0,10
339037,3,33,3321,2,118,"rural",11026.5283203125,2,0,0,1,2,2,1,6
339038,3,33,3321,2,118,"rural",11026.5283203125,2,0,0,1,2,2,1,4
339040,3,33,3321,2,118,"rural",11026.5283203125,2,0,0,1,2,2,1,3
339042,3,33,3321,2,118,"rural",11026.5283203125,2,0,0,1,2,2,1,8
339043,3,33,3321,2,118,"rural",11026.5283203125,1,1,0,1,1,2,1,4
339044,3,33,3321,2,118,"rural",11026.5283203125,2,0,0,1,2,2,1,1
339045,3,33,3321,2,118,"rural",11026.5283203125,2,0,0,2,2,2,0,5
339046,3,33,3321,2,118,"rural",11026.5283203125,2,0,0,1,2,2,1,7
339047,3,33,3321,2,118,"rural",11026.5283203125,2,0,0,1,2,2,1,5
339048,3,33,3321,2,118,"rural",11026.5283203125,2,0,0,2,2,2,0,8
340032,2,34,3405,2,456,"rural",6382.94580078125,2,1,0,2,2,2,0,3
340033,2,34,3405,2,456,"rural",6382.94580078125,2,0,0,2,2,2,0,2
340035,2,34,3405,2,456,"rural",6382.94580078125,1,1,1,2,2,1,1,2
340036,2,34,3405,2,456,"rural",6382.94580078125,2,1,1,2,2,1,0,3
340037,2,34,3405,2,456,"rural",6382.94580078125,2,0,0,2,2,1,0,3
340038,2,34,3405,2,456,"rural",6382.94580078125,2,0,0,2,2,1,0,1
340039,2,34,3405,2,456,"rural",6382.94580078125,2,0,0,2,2,1,0,2
340040,2,34,3405,2,456,"rural",6382.94580078125,2,0,0,2,2,1,0,3
340051,2,34,3412,2,156,"rural",2737.83325195312,1,1,1,2,2,1,1,2
340052,2,34,3412,2,156,"rural",2737.83325195312,2,0,0,2,2,1,0,3
340053,2,34,3412,2,156,"rural",2737.83325195312,2,1,1,2,2,2,0,3
340054,2,34,3412,2,156,"rural",2737.83325195312,2,0,0,2,2,2,0,3
340056,2,34,3412,2,156,"rural",2737.83325195312,2,0,0,2,2,1,0,2
340057,2,34,3412,2,156,"rural",2737.83325195312,2,0,0,2,2,1,0,3
340058,2,34,3412,2,156,"rural",2737.83325195312,2,1,0,2,2,2,0,3
340059,2,34,3412,2,156,"rural",2737.83325195312,2,1,0,2,2,2,0,3
340060,2,34,3412,2,156,"rural",2737.83325195312,2,0,0,2,2,1,0,3
340081,2,34,3408,2,870,"rural",3191.41259765625,2,0,0,2,2,1,0,1
340086,2,34,3408,2,870,"rural",3191.41259765625,2,0,0,2,2,1,0,1
340087,2,34,3408,2,870,"rural",3191.41259765625,2,0,0,2,2,2,0,2
340088,2,34,3408,2,870,"rural",3191.41259765625,2,0,0,2,2,1,0,1
340089,2,34,3408,2,870,"rural",3191.41259765625,1,1,1,2,2,1,1,1
340090,2,34,3408,2,870,"rural",3191.41259765625,1,1,1,2,2,1,1,1
349002,2,34,3401,2,370,"rural",9549.8525390625,2,1,1,2,2,1,0,2
349003,2,34,3401,2,370,"rural",9549.8525390625,2,0,0,2,2,1,0,1
349004,2,34,3401,2,370,"rural",9549.8525390625,2,1,1,2,2,2,0,2
349005,2,34,3401,2,370,"rural",9549.8525390625,2,0,0,2,2,2,0,2
349008,2,34,3401,2,370,"rural",9549.8525390625,1,0,1,2,2,1,1,2
349009,2,34,3401,2,370,"rural",9549.8525390625,2,0,0,2,2,1,0,1
349010,2,34,3401,2,370,"rural",9549.8525390625,2,1,0,2,2,2,0,3
349011,2,34,3401,2,370,"rural",9549.8525390625,2,1,0,2,2,1,0,2
349012,2,34,3401,2,370,"rural",9549.8525390625,2,0,1,2,2,2,0,3
349014,2,34,3402,2,72,"rural",1980.71228027344,2,0,0,2,2,2,0,2
349015,2,34,3402,2,72,"rural",1980.71228027344,2,0,0,2,2,2,0,2
349016,2,34,3402,2,72,"rural",1980.71228027344,2,0,0,2,2,1,0,2
349017,2,34,3402,2,72,"rural",1980.71228027344,2,0,0,2,2,1,0,1
349018,2,34,3402,2,72,"rural",1980.71228027344,2,0,0,2,2,1,0,2
349019,2,34,3402,2,72,"rural",1980.71228027344,2,0,0,2,2,1,0,2
349020,2,34,3402,2,72,"rural",1980.71228027344,2,0,0,2,2,1,0,2
349021,2,34,3402,2,72,"rural",1980.71228027344,2,0,0,2,2,1,0,2
349022,2,34,3402,2,72,"rural",1980.71228027344,2,0,0,2,2,1,0,3
349024,2,34,3402,2,72,"rural",1980.71228027344,2,0,0,2,2,1,0,1
349025,2,34,3402,2,768,"rural",1328.00854492188,2,0,0,2,2,2,0,2
349026,2,34,3402,2,768,"rural",1328.00854492188,2,0,0,2,2,1,0,2
349027,2,34,3402,2,768,"rural",1328.00854492188,2,0,0,2,2,1,0,1
349028,2,34,3402,2,768,"rural",1328.00854492188,2,0,0,2,2,2,0,4
349029,2,34,3402,2,768,"rural",1328.00854492188,2,0,0,2,2,1,0,1
349030,2,34,3402,2,768,"rural",1328.00854492188,2,0,0,2,2,1,0,3
349032,2,34,3402,2,768,"rural",1328.00854492188,2,0,0,2,2,2,0,3
349034,2,34,3402,2,768,"rural",1328.00854492188,2,0,0,2,2,1,0,3
349036,2,34,3402,2,768,"rural",1328.00854492188,2,0,0,2,2,1,0,2
349037,2,34,3406,2,728,"rural",2586.94262695312,1,0,1,2,2,1,1,1
349039,2,34,3406,2,728,"rural",2586.94262695312,1,0,1,2,2,1,1,1
349043,2,34,3406,2,728,"rural",2586.94262695312,1,1,1,2,2,1,1,1
349047,2,34,3406,2,728,"rural",2586.94262695312,1,0,1,2,2,1,1,1
349050,2,34,3407,1,64,"urban",2146.47509765625,2,1,1,2,2,1,0,3
349051,2,34,3407,1,64,"urban",2146.47509765625,2,0,0,2,2,1,0,2
349052,2,34,3407,1,64,"urban",2146.47509765625,2,0,0,2,2,1,0,2
349053,2,34,3407,1,64,"urban",2146.47509765625,2,0,0,2,2,1,0,2
349054,2,34,3407,1,64,"urban",2146.47509765625,1,1,0,2,2,1,1,1
349055,2,34,3407,1,64,"urban",2146.47509765625,2,1,0,2,2,1,0,2
349056,2,34,3407,1,64,"urban",2146.47509765625,2,0,0,2,2,1,0,2
349057,2,34,3407,1,64,"urban",2146.47509765625,2,0,0,2,2,1,0,2
349059,2,34,3407,1,64,"urban",2146.47509765625,2,0,1,2,2,1,0,3
349060,2,34,3407,1,64,"urban",2146.47509765625,2,0,0,2,2,1,0,2
